"","pka1","pka2","logA","Na.A","Energy.kJ.mol","Flux.mol.m2s","order"
"8",13.5,5.5,0.5,-7,45.0304617979096,0.030867,0
"50",7.75,2.75,0.5,-3.15,16.3463793767486,0.022472,0
"158",5.86792763613792,3.09741559102537,-1.10449433878957,-6.6306355002569,9.55315047581835,0.0056903,106
"208",11.1354998787077,5.12545452573414,0.430363764869981,-0.863002285163385,40.8373714912351,0.02818,156
"242",6.75491882453207,3.98090061743278,0.360714872484095,-1.5295047491556,14.4632834446388,0.019194,190
"x137",5.05751144121463,4.71194338658552,-0.242680673539636,-2.63242895177837,10.1939065239727,0.0099661,238
"x170",4.31197663513012,5.28376332120016,-0.314135129696497,-6.29086766155767,9.77392387594908,0.0093077,271
"x197",10.5376831899664,4.66052266098461,0.285666685034268,-2.51015976152704,34.8357419343726,0.022537,298
