"","pka1","pka2","logA","Na.A","Energy.kJ.mol","Flux.mol.m2s"
"1",7.75,2.75,0.5,-3.15,16.3463793767486,0.00022257
"2",7.85773742438091,1.22665866438467,-0.873871588871704,-3.36093654089402,13.5667462599635,5.2403e-05
"3",8.38337853964779,4.35281118586188,0.5,-2.13851294595357,23.9653066441547,0.00022557
"4",12.357226667368,5.5,0.499700207491477,-1.86998401332672,41.9922869257705,0.00031184
"5",7.95445892296633,5.31326371414134,0.5,-3.1439613034191,24.2592708120092,0.00022736
"6",11.7158837300137,5.24836690794854,0.5,-5.8394900385051,39.9060989164917,0.00031051
"7",10.6780924554766,5.33448563489657,0.499970211605814,-2.3361706094282,36.72085825048,0.00030401
"8",9.16576477408885,5.27651462281117,0.499999115447916,-1.91761821419403,30.7141160410753,0.00025018
"9",10.3276618538091,5.38322049991352,0.5,-5.65930171104647,35.5044184981894,0.00029775
"10",8.99995764175807,4.48609850966552,0.5,-1.21196318346069,28.611784975903,0.0002299
"11",9.81235525710103,5.5,0.5,-3.24483574971113,33.7156734920689,0.00028531
"12",9.04607526252212,5.09771969429525,0.499024563944368,-4.07869639849931,29.6207683948025,0.00024009
"13",7.3543572419226,3.9140904132955,0.5,-1.37628445090876,17.3131771462583,0.00022542
"14",9.8600565744093,4.68392470980632,0.5,-2.56110756131381,32.8953472584961,0.00025365
"15",11.8795534151204,5.5,0.5,-7,40.404903810349,0.00031109
"16",10.0839810979124,5.5,0.5,-4.46474231300012,34.7083648892363,0.00029434
"17",7.37408331089003,2.12932299838452,0.495785181740201,-2.25489981802237,15.3884729095087,0.00017982
"18",11.3284486181882,5.4999088386311,0.499929752630679,-4.83898527609962,38.7344620111264,0.00031016
