"","pka1","pka2","logA","Na.A","Energy.kJ.mol","Flux.mol.m2s","order"
"1",2,0,-2,-7,21.1200765661537,-0.029458,0
"2",13.5,0,-2,-7,214.847486459053,-0.0099342,0
"3",2,5.5,-2,-7,83.9814902035364,-0.01241,0
"4",13.5,5.5,-2,-7,214.847625980256,-0.0099342,0
"5",2,0,0.5,-7,7516.55999835301,-0.1052,0
"6",13.5,0,0.5,-7,40.6323875751927,0.018359,0
"7",2,5.5,0.5,-7,10247.0002473648,-0.015704,0
"8",13.5,5.5,0.5,-7,45.0304617979096,0.030867,0
"9",2,0,-2,0.7,26.4775900417391,-0.029025,0
"10",13.5,0,-2,0.7,28.5841895133057,-0.0289,0
"11",2,5.5,-2,0.7,28.1083615474847,-0.028999,0
"12",13.5,5.5,-2,0.7,28.5841895133348,-0.0289,0
"13",2,0,0.5,0.7,9036.79819764844,-0.029031,0
"14",13.5,0,0.5,0.7,9039.27401103782,-0.0289,0
"15",2,5.5,0.5,0.7,9038.67734087195,-0.029031,0
"16",13.5,5.5,0.5,0.7,9039.27451965828,-0.0289,0
"17",7.34618968714494,3.92275755410083,-0.671530177234672,-2.17652616687119,16.6226339514665,0.0070655,0
"18",9.20460421009921,4.96480494691059,-0.102460643858649,-2.25055502178147,28.6558334577784,0.013175,0
"19",7.11991679703351,3.85586591286119,0.134271190152504,-0.575251140841282,21.1247104655,0.01459,0
"20",2.28975187940523,1.66606721305288,-0.749385257833637,-5.84512794718612,423.05739512023,-0.038812,0
"21",6.37648682459258,0.648559154127724,-0.540490019368008,-2.39283171044663,3910.93205113599,-0.004427,0
"22",8.56830144114792,0.89178700291086,-1.97459034493659,0.176130675664171,154.076353007938,-0.024131,0
"23",7.25440740527119,0.989769196370617,-0.605200482998043,-2.10942136424128,14.4274376832748,0.0064513,0
"24",8.86565665900707,1.19093136361334,-0.625578484497964,-6.16163249998353,17.7057911416059,0.0072118,0
"25",5.38724218320567,0.389323560870253,-0.374450943665579,-3.16543717435561,971.598866083682,-0.042356,0
"26",6.22351438680198,2.19292475841939,-0.888175234897062,-4.18959663894493,10.4232858452205,0.005815,0
"27",11.625330128707,3.8722585667856,-1.33285582112148,-1.58349367708433,28.1498132932472,0.0054986,0
"28",11.5922311496688,0.0865387346129864,-0.635675102705136,0.60820949783083,696.40844605725,-0.0289,0
"29",11.6619431301951,1.32917381881271,-1.29607996251434,-6.49771941520739,27.9331833922721,0.0054454,0
"30",3.44658045039978,4.19928614213131,0.348264936008491,-5.53284993416164,239715.817426289,-0.0016261,0
"31",6.96234536846168,3.87689985812176,-0.400635357247666,-5.77563989663031,14.5302713460131,0.0086329,0
