"","pka1","pka2","logA","Na.A","Energy.kJ.mol","Flux.mol.m2s"
"1",9.95451789821264,5.5,0.5,-7,34.2414634738167,0.00029031
"2",6.26971765580713,5.5,0.5,-7,16.2811738707504,0.0002247
"3",8.06858141517175,5.5,0.5,-3.40727650425612,25.3990341561647,0.00022984
"4",11.0918963147202,5.49999999994734,0.5,-1.40137203618438,38.4529477452889,0.00031141
"5",4.15135679009697,5.5,0.163066237134906,-7,10.7736537567791,0.00014062
"6",10.780689107916,5.5,0.5,-6.34076516783854,37.0329665855049,0.00030708
"7",11.1473383646652,5.5,0.5,-7,38.1783299662952,0.00030953
"8",10.3764432258262,5.5,0.5,-7,35.712171299728,0.00030141
"9",10.8240332777127,5.5,0.5,-6.69948874868155,37.170097326438,0.00030747
"10",10.3919347716788,5.5,0.5,-3.7986438575491,35.7652941193864,0.00030171
"11",10.9604617903201,5.5,0.5,-5.8633436955833,37.5984001266646,0.00030851
"12",5.80125581396836,5.5,0.5,-3.27371237073725,14.4925270404569,0.00022464
"13",7.40763800848658,5.5,0.5,-6.55177865972263,21.805457774555,0.00022582
"14",3.90752291850461,5.5,-0.140657123800579,-4.43453314065992,9.97762005582374,9.885e-05
"15",9.0291913119738,5.5,0.5,-7,30.3547043581679,0.00025298
"16",12.2718235874301,5.5,0.5,-1.43070451792178,42.0455502223902,0.00031325
"17",6.25604605960682,5.5,0.5,-5.98170473140952,16.2242104006951,0.00022469
"18",5.31605558803335,5.5,0.5,-6.99999999999888,13.0230851419322,0.00022415
"19",9.7164508097042,5.5,0.499402617988367,-4.92204054724759,33.3368146158234,0.00028141
"20",8.68719704365833,5.49999999730542,0.5,-3.75192273048072,28.6733164106014,0.00024153
"21",6.95839610688643,5.5,0.5,-4.38709291009226,19.4683278245904,0.00022503
"22",9.42062959540726,5.49999841626029,0.5,-1.66211583749303,32.3414152340038,0.00027012
"23",4.7804953710293,5.5,0.5,-7,11.9876297454247,0.00022002
"24",5.03200059915516,5.4999999999991,0.5,-4.2728313789289,12.3858364916896,0.00022289
"25",10.7547480026949,5.4999999993721,0.5,-5.41566440483646,36.9506539878031,0.00030683
"26",10.9997107746189,5.49999269204535,0.5,-4.29142837000419,37.7213217701585,0.00030876
"27",4.95596897267606,5.5,0.5,-5.24226829150716,12.2470746921581,0.00022226
"28",6.55267739456113,5.5,0.499999769653591,-2.42440663078695,17.5438695777737,0.00022484
"29",10.3751163733329,5.5,0.499999998658892,-2.36415257843378,35.759814601658,0.0003016
"30",5.79420717795353,5.5,0.5,-7,14.4655694023708,0.00022463
"31",5.49488884989546,5.49987647637655,0.5,-6.3094265493595,13.5121681633365,0.00022445
"32",4.17657838480348,5.5,0.208820166417623,-2.96746714371225,10.9048215245856,0.00014823
"33",3.69762265897473,5.5,-0.683150743677957,-5.20597883352165,8.98348204446145,6.1408e-05
"34",7.23124986294988,5.5,0.5,-2.59312101688224,20.8861236235019,0.00022547
"35",3.43400277157624,5.5,-1.04805239160851,-6.99999999995724,8.70045120354913,4.3511e-05
"36",11.1825612943865,5.5,0.5,-1.95396293194086,38.4078849487783,0.00031028
