adapt,class,typ,n,unc.min,unc.med,unc.max,ptl,adapt.n,unc.min.n,unc.med.n,unc.max.n
0.00036486466294,Utopia Distance,False Negative,9,1.29863031398329E-05,0.000313209882673,0.001043887667813,0.431,0.775065428421597,0.027586213818561,0.665337525273102,2.21748315103846
0.067574628930284,Pareto Distance,Total,12,0.075048082345245,0.093393969184167,0.117595910878587,0.997,0.766378073854422,0.851136080281768,1.05920064003346,1.33367994910141
0.530477963602781,Pareto Distance,False Positive,12,0.555963706091458,0.656460831671076,0.739648822690775,0.99,0.939702251264865,0.984848348247132,1.16287153041937,1.31023286831266
0.001491298637743,Pareto Distance,False Negative,12,0.000189635681572,0.000957850841879,0.002815271183578,0.21,0.482194209258144,0.061316509791197,0.309710018904015,0.910285457154954
0.084214018237045,Threshold Cutoff,Total,12,0.106647073436215,0.133253646473634,0.180792292003604,1,0.792128912774536,1.00313738852629,1.25340256069114,1.70055775393263
0.39932788058191,Threshold Cutoff,False Positive,12,0.565054363444354,0.677962347401539,0.789605091424877,1,0.794354834097108,1.12402285679529,1.34862275884534,1.57070580818708
0.004222624459823,Threshold Cutoff,False Negative,12,0.000626937434548,0.001944285580043,0.004371791745186,0.035,0.880407342082337,0.130714991506861,0.405379004470257,0.911508372846838
0.034016784039036,Utopia Distance,Total,12,0.052422937250965,0.070467970078261,0.097402904650985,1,0.664011489277934,1.02330169120019,1.37554278218549,1.90131576527273
0.524668090866906,Utopia Distance,False Positive,12,0.603822331791859,0.747808416751705,0.845272795065626,0.998,0.787876716548338,0.906740021800588,1.12295916266614,1.269318195554
0.000485728004493,Utopia Distance,False Negative,12,2.01142510389667E-05,0.000305074823204,0.001075262941607,0.268,1.03180993430802,0.04272778973249,0.648056588001744,2.2841322198429
0.062167464769357,Pareto Distance,Total,15,0.071030211580332,0.093078972251915,0.120320304556748,1,0.705054288281863,0.805568563203912,1.0556281935986,1.36457787059268
0.462770961796651,Pareto Distance,False Positive,15,0.550534182089123,0.655286022236474,0.745535047638255,1,0.819764334161758,0.975230350369069,1.16079044289783,1.32065987794192
0.00162089448555,Pareto Distance,False Negative,15,0.000186258242409,0.00092427598525,0.002666911823125,0.174,0.524097531486503,0.060224453803594,0.298853976369411,0.862315169588542
0.075945181299527,Threshold Cutoff,Total,15,0.107143793673101,0.134450926280578,0.188004331673596,1,0.71435106829751,1.00780960901208,1.26466434313087,1.76839521451547
0.373338626143657,Threshold Cutoff,False Positive,15,0.568940757410929,0.680258835341534,0.788106425049722,1,0.742656240281115,1.13175378665187,1.35319100059675,1.56772461669584
0.003476443530035,Threshold Cutoff,False Negative,15,0.000606388460342,0.001816459744993,0.004629023526851,0.098,0.724830360194016,0.126430578356757,0.378727616273871,0.965140598811862
0.032913638590459,Utopia Distance,Total,15,0.052320420795012,0.07183179141741,0.098491244564014,1,0.64247796478723,1.02130055833252,1.40216472967702,1.92256028402741
0.431458342586111,Utopia Distance,False Positive,15,0.624040959599868,0.746400882683142,0.851729059388361,1,0.647906720842235,0.937101666367473,1.12084551531523,1.27901335412055
0.000670517696743,Utopia Distance,False Negative,15,3.15437517130978E-05,0.000298552436057,0.001053105410827,0.135,1.42435028293424,0.067006958795537,0.634201377283986,2.23706398377886
0.064705586517948,Pareto Distance,Total,18,0.071239239158689,0.093593780847532,0.118540481976421,0.996,0.733839660657338,0.807939188916842,1.06146674611688,1.34439252851228
0.433411870890298,Pareto Distance,False Positive,18,0.552714809888355,0.649528260556092,0.750232129662239,1,0.76775688858868,0.979093170302608,1.15059099639009,1.32898040934031
0.002043225015809,Pareto Distance,False Negative,18,0.000154531300022,0.000944885617744,0.002737705923286,0.071,0.660653235977736,0.049965913019722,0.30551786326112,0.885205625117228
0.070033805260792,Threshold Cutoff,Total,18,0.105443538336603,0.135485121328307,0.18391149978004,1,0.658747832962223,0.991816767922985,1.27439212736328,1.72989746145866
0.328858787248185,Threshold Cutoff,False Positive,18,0.568294426522829,0.67428014968926,0.789026365128351,1,0.654175628822203,1.13046808612768,1.34129802221891,1.56955458871651
0.002890154899519,Threshold Cutoff,False Negative,18,0.000577688263794,0.001873054552928,0.004478782418355,0.174,0.602590549432502,0.120446654377761,0.390527501606779,0.933815678431092
0.031829637160599,Utopia Distance,Total,18,0.052551166872408,0.072877202552135,0.100923252047887,1,0.621318133716932,1.02580474797962,1.42257127380181,1.9700333464265
0.421258958103371,Utopia Distance,False Positive,18,0.627859338139811,0.74974390259844,0.861532019273907,1,0.632590642550153,0.942835599112684,1.12586561773821,1.29373413470836
0.000489478820714,Utopia Distance,False Negative,18,1.31590286131895E-05,0.000302106286006,0.001019603721389,0.237,1.03977762281466,0.027953126695045,0.641750659287434,2.16589786682056
0.059844259044955,Pareto Distance,Total,21,0.070622578744022,0.093064901478795,0.118146816930093,0.999,0.678706323721497,0.800945513504986,1.05546861400235,1.33992789045618
0.416488488893959,Pareto Distance,False Positive,21,0.547052091563924,0.651583190408966,0.749504424414195,1,0.737778376280705,0.96906208602984,1.1542311517621,1.32769133362603
0.001751397729301,Pareto Distance,False Negative,21,0.000133277340492,0.000880417536837,0.002632296449529,0.133,0.56629424972501,0.043093690414609,0.284672853074269,0.851122687897114
0.063792667031198,Threshold Cutoff,Total,21,0.105536917833896,0.137447289445698,0.18933975016084,1,0.600042808029578,0.992695108622253,1.29284855694647,1.78095634883187
0.272946166308618,Threshold Cutoff,False Positive,21,0.558432379221306,0.675794105942219,0.799023294937273,1,0.542952589084374,1.11085020986859,1.34430962878742,1.58944077724979
0.003554649051021,Threshold Cutoff,False Negative,21,0.000503374134219,0.00185750420704,0.004568531797846,0.091,0.741136028747509,0.104952331849,0.387285290791812,0.952528214533413
0.036845077120728,Utopia Distance,Total,21,0.052192948616953,0.073336478006256,0.098552249730157,1,0.719220091570652,1.01881228693398,1.4315363828471,1.92375111180166
0.400899234392852,Utopia Distance,False Positive,21,0.615697678664963,0.753198373118432,0.859575477335693,1,0.602017118933784,0.924572837375087,1.13105308184758,1.29079606040024
0.000883793838762,Utopia Distance,False Negative,21,1.52917437079937E-05,0.000275703539427,0.001077864272298,0.052,1.87740310272256,0.032483556486021,0.585664504152457,2.28965810845741
0.05572838388717,Pareto Distance,Total,24,0.07092187660792,0.092068127547507,0.120800467331811,1,0.632027318219257,0.804339913505018,1.04416399128194,1.37002349757598
0.463242241895338,Pareto Distance,False Positive,24,0.540399735408434,0.651543860894732,0.740428149369309,1,0.820599171798944,0.957277931956645,1.15416148245328,1.31161338755103
0.001424700292158,Pareto Distance,False Negative,24,0.000175401863107,0.00089454510118,0.002587980991844,0.204,0.460660402564671,0.056714168807375,0.289240838013574,0.836793795926489
0.066160441736355,Threshold Cutoff,Total,24,0.10463410206514,0.136613482025075,0.183305621222899,1,0.622314430286244,0.98420309638591,1.28500564694897,1.72419848244319
0.305641663115092,Threshold Cutoff,False Positive,24,0.560466527926275,0.675753577669555,0.782969115659438,1,0.607991438622208,1.11489659865244,1.34422900874842,1.55750532887031
0.003353039540539,Threshold Cutoff,False Negative,24,0.000537039490664,0.00179553033349,0.00437995634265,0.108,0.699100916472954,0.111971480075249,0.374363882835671,0.91321067235785
0.026211643334495,Utopia Distance,Total,24,0.054689126107905,0.074170663515791,0.103764480082047,1,0.511654255939857,1.06753795516197,1.44781977876967,2.02549444046102
0.420114242954085,Utopia Distance,False Positive,24,0.612692945811958,0.75485012072046,0.854656646256109,1,0.630871661676525,0.920060729443348,1.13353345658335,1.28340961447814
0.000329924089579,Utopia Distance,False Negative,24,2.78046484875287E-05,0.000307573227559,0.001038559170652,0.459,0.700842755710731,0.059064151673328,0.653363834875514,2.20616406658127
0.050725653813121,Pareto Distance,Total,27,0.068752765892343,0.092085161668952,0.118120471134103,1,0.5752903046558,0.779739572837283,1.04435717883456,1.33962909724482
0.33759701275103,Pareto Distance,False Positive,27,0.540134624873651,0.650283774209215,0.740674758730072,1,0.59802799488196,0.956808308365351,1.15192933262536,1.31205023768882
0.001813458387885,Pareto Distance,False Negative,27,0.000142531538725,0.000840636706548,0.002546872319176,0.1,0.586360847678265,0.046085928646469,0.271810180555681,0.823501780894131
0.057386760620512,Threshold Cutoff,Total,27,0.106786294714384,0.135854904113065,0.181520485595962,1,0.539787950386412,1.00444692347095,1.27787035630171,1.70740724539118
0.262219851267961,Threshold Cutoff,False Positive,27,0.554216637413253,0.679321668965757,0.78853406833588,1,0.521615485869398,1.10246413154205,1.35132676151616,1.56857529737241
0.002919314163203,Threshold Cutoff,False Negative,27,0.000470596592287,0.001700465018143,0.004528199899102,0.137,0.60867018783779,0.098118290875917,0.354542986517361,0.944119107800756
0.026510958851935,Utopia Distance,Total,27,0.054649542604712,0.073618683787438,0.105689942456481,1,0.517496928847184,1.06676528068233,1.43704507175874,2.06307968477246
0.305410389602684,Utopia Distance,False Positive,27,0.624337299370439,0.753428329379439,0.856633289333104,1,0.458624679389835,0.937546669998309,1.13139839955801,1.28637787400145
0.000591921626276,Utopia Distance,False Negative,27,1.56604519379072E-05,0.00026774116145,0.000991036508042,0.146,1.2573922209007,0.03326678662916,0.56875038633071,2.10521383325628
0.058717590362077,Pareto Distance,Total,30,0.068677823807434,0.091871215541016,0.118454598946447,0.999,0.665928537313719,0.778889638896215,1.04193077081677,1.34341851101296
0.392273470600057,Pareto Distance,False Positive,30,0.539282075831114,0.648567174939614,0.741994318280103,1,0.694883272682702,0.955298081156015,1.14888850471385,1.31438773927215
0.001764148220915,Pareto Distance,False Negative,30,0.000142215751576,0.000890511253842,0.002528646097959,0.098,0.5704169740847,0.045983822515292,0.287936540015677,0.817608542541141
