"","x1","x2","f1","f2","order","f1.norm","f2.norm","theta","dist","rad"
"45",1.41342105815046,1.93447743616998,59.4276045840975,12.5958023027519,12,0.65145650473961,0.197815108614621,18.7677115994693,0.240849564542842,0.680827727669609
"46",0.891508489169233,1.34496470038297,16.100205372947,14.5824237396257,13,0.109528695781059,0.50136538939642,86.307472942484,0,0.51318981759591
"47",1.32288153113125,1.64463167930582,39.9420232966197,12.2631593618659,14,0.40773593610024,0.146988183951549,22.0268401948317,0.0133910058865936,0.433421411341103
"48",1.67169852944157,1.66824732754502,51.8488081731341,11.7354682945006,15,0.556662895884377,0.066358443080108,7.55334673850111,0,0.560604158584644
"49",1.87800470891853,1.67834079148107,60.9377897334743,11.553098073188,16,0.670345506711205,0.0384927758431772,3.65160670372473,0,0.671449768903092
"50",1.20736950986092,1.55051299056397,31.6891325552164,12.6974410644339,17,0.304510931172827,0.213345231301425,38.9063342456535,0,0.371810563221112
"51",1.10600870939609,1.35869136014702,18.9435515081927,14.151099636706,18,0.1450925276574,0.435460255122189,79.5247355756743,0.0079760466339644,0.458996160521082
"52",0.972518985721848,1.27439094486698,13.3093430809199,15.2890204255499,19,0.0746213181271971,0.60933141575185,92.2423114268824,0,0.613883633387627
"53",0.683698125895201,4.41317061702118,41.4971615609368,15.9401715752089,20,0.427187199909125,0.708825516963916,65.4710342767231,0.441650859644905,0.827600457506738
"54",1.06101838932805,3.88682695861577,18.7450031425587,15.3929161777076,21,0.142609136484162,0.62520640036348,85.723010499676,0.13464986501563,0.64126469485246
"55",1.26095976940804,4.0972043473184,22.9422334101748,14.3729896525357,22,0.195106997976812,0.469364438051865,74.920173035068,0.0787298781939497,0.508300812872916
"56",1.36797925836322,1.55256446427428,35.2700175639732,12.4417404709394,23,0.349299706918884,0.174274885280459,29.4620278887429,0,0.390361397800981
"57",1.78891055322287,1.70236290886523,58.5758235727499,11.5730969622358,24,0.640802650005737,0.0415485509763282,4.12196424174737,0,0.642148205901572
"58",0.905870504785916,1.43313708166802,20.9762591905653,13.8489406238577,25,0.170517105190729,0.389291190655037,73.7173857967517,0,0.424998487390535
"59",1.50208142437026,1.6708321671343,46.3326077481566,11.9406520280587,26,0.487667699668792,0.0977099521182014,12.5887338567617,0,0.497360050710943
"60",1.94451859001333,1.71207749413542,66.130727738323,11.45432509003,27,0.73529742088705,0.0234005362172683,2.02533251715695,0,0.735669682845775
"61",1.91997452691337,1.78073055411882,69.1836441510472,11.4305057434226,28,0.773482503135316,0.0197610056975065,1.62608861932259,0,0.773734889999573
"62",2.0677228676222,1.73442209184209,73.7044007138433,11.3744730977969,29,0.830026947148022,0.0111993718618252,0.858924998566182,0,0.830102499045729
"63",0.847934484796363,1.25790381800009,11.7929092647137,15.6501249118746,30,0.0556541594606371,0.664507186123039,94.6805627328182,0,0.6668337018136
"64",2.04657024996444,1.84704794638636,79.3619268422046,11.4001921906826,31,0.900789808401867,0.0151291783775511,1.06913161242481,0.0870721298855558,0.900916850191543
