"","x1","x2","f1","f2"
"1",1.66666666666667,1.66666666666667,51.5648148148149,11.7435242405532
"2",0.829128778153205,1.06016654313624,5.9426084996154,19.3208896586682
"3",1.31805752241068,1.5495370757266,33.8989637513865,12.524250911736
"4",1.52182504997954,1.55182082035814,39.5004060816436,12.2688240676654
"5",0.771595894040057,1.35338963821983,16.1424009503615,14.7207342613841
"6",0.680021261010019,1.13969555697474,7.53676633104556,17.7077382115547
"7",1.1665762025653,1.49678093209793,27.6995116135738,13.0046893410507
"8",1.45306718395063,1.65157756057815,43.6997543966909,12.0389572058995
"9",0.85927633409211,1.26139549462171,11.9894801795164,15.5893585828675
"10",0.935376297716026,1.38949737379344,18.7396764178154,14.1101994247934
"11",0.780126934678116,1.202145487058,9.42548290158493,16.5412648013831
"12",0.94745973958375,1.29495798793779,14.0347469836116,15.0530571907318
"13",1.80552514740642,1.65790521071035,56.4930020404089,11.6463065705867
"14",1.85172617587994,1.72113739422648,62.431249396025,11.5015264430028
"15",1.13238728464806,1.55279992430115,30.5709939432794,12.827397334704
"16",2.05451264734446,1.7092776229829,71.4543366259956,11.4194137452056
"17",1.07051291166596,1.39948435261366,20.6542599671481,13.8141573718505
"18",0.981178622858492,1.34302617874472,16.6696941747266,14.4677594552871
"19",2.33141727576829,1.8197976521172,94.1615469965643,11.2967716169355
"20",1.4136858054524,1.5800849870201,38.1487658280503,12.2741308221517
"21",1.61833346759806,1.68647793684393,51.078532001581,11.7681188821801
"22",1.50448960412466,1.62869966436856,43.7642034169533,12.0118373932535
"23",1.24128217691274,1.52256542555307,30.6175400534503,12.7581602887444
"24",1.19798703796412,1.4864218558191,27.6219621055667,13.0127173341841
"25",1.08560879676946,1.43754140684173,22.995348631945,13.4974001741949
"26",1.07978407953354,1.43876019370315,22.9878486907658,13.4980604852541
"27",1.07189663910491,1.44053316865108,22.9870399697026,13.4984497101875
"28",1.07542146464773,1.43968015574295,22.9835817288067,13.4986440912978
"29",1.08026421458365,1.43858940149907,22.9843707595084,13.4984881921621
