"","x1","x2","f1","f2","order","f1.norm","f2.norm","dist","theta"
"1",0,0,201.25,86.25,0,2.07928323696169,9.37779303814712,9.15906710910528,86.1093215372276
"2",0.833333333333333,0,190.138888888889,97.3171325953316,0,1.96099242910109,10.763111628859,10.4656797440065,88.5269089637399
"3",1.66666666666667,0,206.805555555556,111.766648518106,0,2.138428640892,12.5718170782768,12.2674810614869,89.2739466487486
"4",2.5,0,251.25,129.76193719046,0,2.61159187233444,14.8243615136398,14.5733236941535,88.8986477115139
"5",3.33333333333333,0,323.472222222222,151.472361256989,0,3.38048212342841,17.5419447550557,17.3972065003307,87.8803646334916
"6",4.16666666666667,0,423.472222222222,177.07325658474,0,4.4450993941739,20.7465143155001,20.7657252667705,86.5630892516491
"7",5,0,551.25,206.745932263218,0,5.80544368457092,24.4607654008173,24.7040944694334,85.1651384796359
"8",0,0.833333333333333,19.6041666666667,25.9039555047617,0,0.145450323705455,1.82402998389019,1.22413739795772,94.9342371053619
"9",0.833333333333333,0.833333333333333,8.4930555555556,26.5392205418436,0,0.0271595158448447,1.90354872628513,1.04870252430503,99.0917431515111
"10",1.66666666666667,0.833333333333333,25.1597222222222,29.5108025656572,0,0.204595727635759,2.27551389304844,1.69783286994455,94.2913821436961
"11",2.5,0.833333333333333,69.6041666666667,34.9367198693123,0,0.677758959078201,2.95469832024047,2.59010391421936,85.6453218693717
"12",3.33333333333333,0.833333333333333,141.826388888889,42.9409639683737,0,1.44664921017217,3.95662253678982,3.8313810247698,77.6846756479506
"13",4.16666666666667,0.833333333333333,241.826388888889,53.6534996008612,0,2.51126648091766,5.29755476449333,5.50837232927022,71.8189517650155
"14",5,0.833333333333333,369.604166666667,67.2102647272497,0,3.87161077131468,6.99451091801608,7.65498527366621,67.8161532096371
"15",0,1.66666666666667,46.0092592592594,16.7728623095863,0,0.426563499802536,0.68105342263214,0.473003105475214,64.3776592447561
"16",0.833333333333333,1.66666666666667,34.8981481481483,13.4407539821003,0,0.308272691941925,0.263959692836284,0.0930503943111318,45.0799109782722
"17",1.66666666666667,1.66666666666667,51.5648148148149,11.7435242405532,0,0.48570890373284,0.0515104524010447,0,6.72634480393527
"18",2.5,1.66666666666667,96.0092592592594,11.7538202490262,0,0.958872135175282,0.0527992462078335,0.376896239630949,3.50194072561121
"19",3.33333333333333,1.66666666666667,168.231481481482,13.5502623940556,0,1.72776238626925,0.277667312006312,1.30631235365701,10.1443249612109
"20",4.16666666666667,1.66666666666667,268.231481481482,17.2174442846326,0,2.79237965701475,0.736703580414367,2.49468910241051,16.4215342317516
"21",5,1.66666666666667,396.009259259259,22.8459327522034,0,4.15272394741176,1.44124467491812,4.03394849214384,21.2664957050969
"22",0,2.5,79.25,21.0046039028309,0,0.780450166652193,1.21075795537472,1.11179225401864,63.5492436819396
"23",0.833333333333333,2.5,68.1388888888889,17.5519073124669,0,0.662159358791583,0.778569695812684,0.704553136459998,55.1327121605228
"24",1.66666666666667,2.5,84.8055555555557,15.3772788471671,0,0.8395955705825,0.506362489933378,0.657356322895152,34.549220858437
"25",2.5,2.5,129.25,14.507994541984,0,1.31275880202494,0.397550591439259,0.989241209962069,18.7202227348
"26",3.33333333333333,2.5,201.472222222222,14.9773036544252,0,2.0816490531189,0.456295946901027,1.72325621116229,13.737389535212
"27",4.16666666666667,2.5,301.472222222222,16.8244286644535,0,3.1462663238644,0.687508195757647,2.81231645747128,13.6958538602169
"28",5,2.5,429.25,20.0945652744864,0,4.50661061426142,1.09684467031628,4.23869364686255,15.1989046572246
"29",0,3.33333333333333,52.1388888888887,20.6305383742651,0,0.491820595472302,1.16393463177189,0.897844043622927,74.5483451922696
"30",0.833333333333333,3.33333333333333,41.0277777777778,18.2863295307217,0,0.373529787611694,0.870500351166844,0.583084122621903,74.1954835470071
"31",1.66666666666667,3.33333333333333,57.6944444444443,17.2080062912858,0,0.550965999402608,0.735522187896502,0.597051394811828,59.0708901888996
"32",2.5,3.33333333333333,102.138888888889,17.3774735619809,0,1.02412923084505,0.756735104484323,0.958007091149189,40.5121253532204
"33",3.33333333333333,3.33333333333333,174.361111111111,18.7826094712864,0,1.79301948193902,0.93262175632211,1.69018712085161,30.5341783459695
"34",4.16666666666667,3.33333333333333,274.361111111111,21.4172653701361,0,2.85763675268451,1.26241249166983,2.78162427528395,26.4825643131277
"35",5,3.33333333333333,402.138888888889,25.2812658319193,0,4.21798104308153,1.74608535165575,4.21757284799089,24.986348272248
"36",0,4.16666666666667,31.5162037037042,17.5654984150716,0,0.272267927299356,0.780270950129859,0.439571526725717,78.6267392592416
"37",0.833333333333333,4.16666666666667,20.4050925925928,14.941144236056,0,0.153977119438742,0.451769723503531,0.0877075444024537,79.0881103544804
"38",1.66666666666667,4.16666666666667,37.0717592592598,13.9151210801083,0,0.331413331229661,0.323338177193625,0.150441675324439,49.2148865590127
"39",2.5,4.16666666666667,81.5162037037042,14.4239627242249,0,0.804576562672102,0.387031982544838,0.556863085174764,28.543697019854
"40",3.33333333333333,4.16666666666667,153.738425925926,16.4101761678553,0,1.57346681376606,0.635654503769864,1.34754348280836,24.442101687925
"41",4.16666666666667,4.16666666666667,253.738425925926,19.8222416329051,0,2.63808408451156,1.06275679794977,2.49441254144777,24.3801413492707
"42",5,4.16666666666667,381.516203703704,24.6146125637352,0,3.99842837490858,1.66263761503391,3.98315726899696,25.0873935035797
"43",0,5,218.25,33.6077913178457,0,2.26026817298843,2.78835085740705,3.2703413443853,56.6348793781445
