"","x1","x2","f1","f2","order","f1.norm","f2.norm","dist","theta","rad"
"28",5,2.5,429.25,20.0945652744864,0,4.7983732145567,1.09641877297846,4.48956905362379,14.3011158453435,4.92204425334787
"29",0,3.33333333333333,52.1388888888887,20.6305383742651,0,0.523654911024247,1.16321403907389,0.904636216259375,73.0707899052118,1.27564939012975
"30",0.833333333333333,3.33333333333333,41.0277777777778,18.2863295307217,0,0.397705638675032,0.871068680375108,0.587934155574409,72.7332052569321,0.957564839039293
"31",1.66666666666667,3.33333333333333,57.6944444444443,17.2080062912858,0,0.586629547198857,0.736683414128071,0.610405495318409,57.1880927169002,0.941720063659115
"32",2.5,3.33333333333333,102.138888888889,17.3774735619809,0,1.09042663659573,0.757803152124661,0.990812748945009,38.6641824470286,1.32789151182148
"33",3.33333333333333,3.33333333333333,174.361111111111,18.7826094712864,0,1.90909690686564,0.932917214754038,1.77378693028086,28.9370488570814,2.1248495309994
"34",4.16666666666667,3.33333333333333,274.361111111111,21.4172653701361,0,3.0426403580086,1.26125933100247,2.92861400084455,25.01707909239,3.29369631997601
"35",5,3.33333333333333,402.138888888889,25.2812658319193,0,4.49105699002461,1.74280763845344,4.44635364679119,23.5659226671037,4.81736145128229
"36",0,4.16666666666667,31.5162037037042,17.5654984150716,0,0.289887813657759,0.78123561561944,0.44153001361643,77.379957327252,0.833285084241618
"37",0.833333333333333,4.16666666666667,20.4050925925928,14.941144236056,0,0.163938541308538,0.454177343873364,0.087933466349728,77.9473241877691,0.482859094368362
"38",1.66666666666667,4.16666666666667,37.0717592592598,13.9151210801083,0,0.352862449832368,0.326309938307862,0.154691190846663,47.5123768580006,0.48061427812767
"39",2.5,4.16666666666667,81.5162037037042,14.4239627242249,0,0.856659539229239,0.389723966051492,0.584214119651562,27.1804723502052,0.941143100632075
"40",3.33333333333333,4.16666666666667,153.738425925926,16.4101761678553,0,1.67532980949915,0.637254402829751,1.41961226407533,23.1395424451843,1.79243497637219
"41",4.16666666666667,4.16666666666667,253.738425925926,19.8222416329051,0,2.80887326064211,1.06248063296544,2.62977379974549,23.0217314276581,3.00310407574844
"42",5,4.16666666666667,381.516203703704,24.6146125637352,0,4.25728989265812,1.65972644937859,4.19878671856415,23.66508926581,4.56937732266617
"43",0,5,218.25,33.6077913178457,0,2.40659653264506,2.78049495095569,3.34825148595495,54.5809900690719,3.67734402024468
"44",0.833333333333333,5,207.138888888889,26.6969496290735,0,2.28064726029584,1.91923622409878,2.65384937921152,44.5351817359826,2.98074145302605
"45",1.66666666666667,5,223.805555555556,22.0615123222477,0,2.46957116881967,1.34154814888387,2.46624086821008,31.6802115182611,2.81043291925623
"46",2.5,5,268.25,19.5926420453366,0,2.97336825821654,1.03386694777607,2.76693925670769,21.3033600083616,3.14798342827174
"47",3.33333333333333,5,340.472222222223,19.1874746687612,0,3.79203852848646,0.983373251837383,3.49750865418459,16.1533610614565,3.91747101507529
"48",4.16666666666667,5,440.472222222223,20.7491192853984,0,4.92558197962942,1.1779921007271,4.63648292929396,14.9445626730428,5.06448647223245
"49",5,5,568.25,24.1866582105805,0,6.37399861164542,1.60639294270173,6.15049366998319,15.7169683672764,6.573306366481
"50",0.536621541231291,1.20163504511171,10.2996483113022,16.8993873119603,1,0.0493889394490673,0.698221993480917,0.0661812261571697,95.5043391981458,0.699966584574128
"51",1.12512547897256,3.89388749643199,19.5168818895788,15.2816381823364,2,0.153870287052172,0.49661115959112,0.107246656829126,80.8721085909976,0.519902595750353
"52",1.1734124103239,1.22076290030513,13.6829807490094,15.9997761287705,3,0.0877404827270927,0.586108590050035,0.0752153464072997,90.5400478499631,0.592639579879393
"53",0.829128778153205,1.06016654313624,5.9426084996154,19.3208896586682,4,0,1,0,100,1
"54",0.545168511596319,3.92140190973059,17.2018117722216,16.2040150707745,5,0.127627961347501,0.611561722835691,0.154285570138431,86.9022491097356,0.62473725465629
"55",1.82070925809758,1.35728392949296,39.2636854020277,14.0759266298324,6,0.377708885077604,0.346350215493188,0.18658404608286,47.2445507391931,0.51246704639298
"56",1.31805752241068,1.5495370757266,33.8989637513865,12.524250911736,7,0.316897434134712,0.152973733489026,0,28.6307558464027,0.35188769074626
"57",1.21885660144761,1.80516700622089,47.6714862726391,12.6112980557072,8,0.47301496123156,0.163821921852965,0.119171734744443,21.2253234221696,0.500580438719386
"58",0.875096069887744,4.00443402001568,16.4981888639686,15.2104984199173,9,0.119652089950258,0.487745417331458,0.0491453590419077,84.6850924454757,0.502207342396846
"59",1.2828415433009,4.0998761515647,23.4735907935387,14.342480919508,10,0.198721301713799,0.379569354131139,0.0717685492918265,69.2955096277805,0.428442586994287
"60",1.04426002851223,1.44642947949978,22.9868608882089,13.5050961779091,11,0.193204006747179,0.275210876695521,0.000513373189635791,61.0336802177782,0.336257066653894
"61",0.278056373211076,1.13498138147559,11.768172729239,18.4043673409361,12,0.0660353018170252,0.88577905846283,0.26184621018099,95.2627288722561,0.888237131343519
"62",1.52182504997954,1.55182082035814,39.5004060816436,12.2688240676654,13,0.380392216838891,0.121141344839937,0,19.6275784717934,0.399216061877819
"63",0.771595894040057,1.35338963821983,16.1424009503615,14.7207342613841,14,0.115619079355606,0.426708907650771,0,83.1549073564149,0.442095310289028
"64",0.680021261010019,1.13969555697474,7.53676633104556,17.7077382115547,15,0.0180704716990592,0.798962149020784,0,98.5603750346145,0.799166476721425
"65",1.1665762025653,1.49678093209793,27.6995116135738,13.0046893410507,16,0.246623950419794,0.212848030803196,0,45.3285917521187,0.325772400822205
"66",1.45306718395063,1.65157756057815,43.6997543966909,12.0389572058995,17,0.427993654654792,0.0924943507939391,0,13.5497075318887,0.43787415241546
"67",0.85927633409211,1.26139549462171,11.9894801795164,15.5893585828675,18,0.0685439179265361,0.534960595495561,0,91.8872631990274,0.539333947955888
"68",0.935376297716026,1.38949737379344,18.7396764178154,14.1101994247934,19,0.145060325325073,0.35062143817246,0,75.0266345656902,0.379444186791075
"69",0.780126934678116,1.202145487058,9.42548290158493,16.5412648013831,20,0.0394798946950601,0.653591230484332,0,96.159192683139,0.654782527753418
"70",1.99678056694326,3.96580144099817,47.1903037672541,14.7013725549684,21,0.467560548453723,0.424295968768889,0.305537887715206,46.9141323527657,0.631379391161825
"71",1.62114101108111,1.76254600303535,55.8799329113984,11.7513359109772,22,0.566061270545781,0.0566497516209948,0.0367236132513635,6.34996110139363,0.568888878754563
"72",0.94745973958375,1.29495798793779,14.0347469836116,15.0530571907318,23,0.0917279058427581,0.46812441619879,0,87.6816553669695,0.477026705491166
"73",1.80552514740642,1.65790521071035,56.4930020404089,11.6463065705867,24,0.573010675508659,0.0435605448266466,0,4.83032317288151,0.574664036905464
"74",2.00628929191935,1.60930781938505,62.7294119951072,11.7674624880395,25,0.643703092136569,0.058659514809725,0.0992077145734257,5.78542303272089,0.64637033464098
"75",1.85172617587994,1.72113739422648,62.431249396025,11.5015264430028,26,0.640323289520915,0.0255174244698782,0,2.5356419102174,0.640831533286605
"76",1.13238728464806,1.55279992430115,30.5709939432794,12.827397334704,27,0.279173450318899,0.190753140695071,0,38.1599389796964,0.338119174327621
"77",2.05451264734446,1.7092776229829,71.4543366259956,11.4194137452056,28,0.742603903907163,0.0152841879484139,0,1.31009850589125,0.742761175950521
"78",1.99861098766562,1.86832186193116,78.1443982564066,11.4732944280184,29,0.818438659396115,0.0219990296958272,0.112718313545004,1.71077523363967,0.818734264887984
"79",2.19930589852892,1.70010607702279,78.8583274923554,11.4375376535966,30,0.826531357496008,0.0175428671324361,0.087883291280669,1.35100252376298,0.826717507442186
"80",1.07051291166596,1.39948435261366,20.6542599671481,13.8141573718505,31,0.166762961765194,0.313727408024447,0,68.8966188885853,0.355295330622902
"81",0.981178622858492,1.34302617874472,16.6696941747266,14.4677594552871,32,0.121596177168718,0.395182102488969,0,80.9967199764177,0.413466473162756
"82",2.52893719817434,1.85792985357884,109.660937609791,11.3592506093755,33,1.1756923272633,0.00778639996508693,0.276039820415573,0.4216157226171,1.17571811094761
"83",2.33141727576829,1.8197976521172,94.1615469965643,11.2967716169355,34,1,0,0,0,1
"84",1.4136858054524,1.5800849870201,38.1487658280503,12.2741308221517,35,0.365070787261272,0.121802695340852,0,20.5009205453808,0.384853967504379
"85",1.61833346759806,1.68647793684393,51.078532001581,11.7681188821801,36,0.511635304969427,0.0587413174623264,0,7.27722644448919,0.514996337529082
"86",1.50448960412466,1.62869966436856,43.7642034169533,12.0118373932535,37,0.428724212303302,0.0891145634447312,0,13.0469866884696,0.437887948718655
"87",2.86155593501281,1.96728118858364,141.522089426962,11.7217672530689,38,1.53685232714556,0.0529647786738727,0.871399135334108,2.1931245459807,1.53776472297705
"88",1.24128217691274,1.52256542555307,30.6175400534503,12.7581602887444,39,0.279701070702503,0.182124523119968,0,36.7441735644691,0.333769427709912
"89",1.10153352005505,1.43404087348344,23.0135570937462,13.4978943655497,40,0.193506619836751,0.274313355955927,0.000202093403019965,60.888914667994,0.335697228431287
"90",1.19798703796412,1.4864218558191,27.6219621055667,13.0127173341841,41,0.245744893050386,0.213848513733737,0,45.5888491886205,0.325763317895791
"91",1.08560879676946,1.43754140684173,22.995348631945,13.4974001741949,42,0.19330021901045,0.274251767710063,0,60.9141796316064,0.335527952280555
"92",1.05960269450636,1.44323078298118,22.987272952623,13.500315002609,43,0.19320867767636,0.274615026126619,0.000161542598903108,60.9680445184436,0.335772252730882
"93",1.05768076515709,1.44368978052171,22.9900427943804,13.5004455776553,44,0.193240075036208,0.274631298948831,0.000199173754828197,60.9649514981439,0.335803628572297
"94",1.07978407953354,1.43876019370315,22.9878486907658,13.4980604852541,45,0.193215203918373,0.274334058505857,0,60.9363581657192,0.335546257141267
"95",1.07189663910491,1.44053316865108,22.9870399697026,13.4984497101875,46,0.193206036713723,0.274382565386162,0,60.943078770006,0.335580638312934
"96",1.07542146464773,1.43968015574295,22.9835817288067,13.4986440912978,47,0.193166836050523,0.274406789993687,0,60.9518051404835,0.335577879104701
"97",1.07323093678063,1.44018318111853,22.9841089121824,13.4986992565323,48,0.193172811903154,0.274413664921774,9.06157441898925e-06,60.9516288751875,0.33558694067912
"98",1.08026421458365,1.43858940149907,22.9843707595084,13.4984881921621,49,0.19317578005637,0.274387361174857,0,60.9482959247818,0.33556714078242
"99",1.08447810003595,1.43762446929561,22.984964395668,13.4985901624183,50,0.19318250918018,0.274400069145462,1.42648409914292e-05,60.9486399205643,0.335581405623412
"x1",4.98567003407516,0.225181945281984,462.580485574426,155.389349852808,51,5.17618875101976,17.9574350086154,18.2605520304763,82.1338854348434,18.688563403184
"x11",0.123825773596764,2.93693864345551,68.0507353702508,21.2237399492999,52,0.704022604769648,1.23714136316728,1.07338183577047,67.063338018802,1.4234347826599
"x12",2.87612716376446,2.97404331144718,149.17585281249,17.2118942060328,53,1.62361106076819,0.737167942736298,1.42602299436756,27.1327425172663,1.78312351014922
"x13",0.0201537506654859,4.63265403057449,91.4224603667935,21.8409773669899,54,0.968951262887101,1.31406413704472,1.29883459022228,59.5511734203639,1.63267605669881
"x14",3.42889019938781,0.178896002437462,262.220944116372,120.675490748253,55,2.90502629008192,13.6312450243688,13.469125047633,86.6326403634887,13.9373605342062
"x15",4.41330338126403,4.59920432778781,341.673582865935,19.8270625593842,56,3.80565647338787,1.06308143749674,3.53885925551308,17.341450120075,3.95134955884558
"x16",4.73934611678123,0.402537047863007,376.550272500392,116.436109444093,57,4.20099890471471,13.1029151466039,13.3512292800648,80.2481549819922,13.7598974246364
"x17",3.57870257182926,0.428464230286437,213.051336297307,86.6363104244382,58,2.34766742069624,9.38913640298768,9.22722273772055,84.4017277762103,9.67819325660047
"x18",4.95113965705968,0.572058285366852,382.774295027903,96.5285429813569,59,4.27155090447298,10.6219488448623,11.0660429599267,75.6586446380674,11.4486656162356
"x19",2.20381541550159,0.220751225948334,147.404988379377,89.0363264636212,60,1.60353754295801,9.68823669372378,9.31736791343671,89.5577278354677,9.82004393499803
"x110",4.99181328923441,3.68991325442236,382.49653226229,25.7638229166068,61,4.26840234283365,1.80294597168555,4.27014573731309,25.443207021906,4.63355940256785
"x111",2.22717036725953,4.67676231833391,135.195290291637,14.9504519433856,62,1.46513530988011,0.455337310274803,1.13256755141487,19.1825454575761,1.53425993312274
"x112",4.48683773005045,0.158869488797507,404.855974351292,153.283318854574,63,4.52185633434564,17.6949723943715,17.8150290860204,84.0723874059567,18.2636040459169
"x113",4.96484945714474,2.8538771122694,418.343605115874,22.4153461710985,64,4.67474448959189,1.38564444046515,4.46928943133347,18.3448764015245,4.87578163563154
"x114",1.04306824374418,0.192735686616422,115.803480584576,75.4605429301159,65,1.24532072088762,7.99636433306072,7.581082692418,90.1645542127905,8.09275393453413
"x115",4.93595761060715,1.17351020872593,358.880501930103,40.2720508996708,66,4.00070437758322,3.61102355823251,5.06352955087214,46.743681243256,5.38935308315606
"x116",2.63204160379246,0.475560121703893,115.19963982589,65.3245250784062,67,1.2384759235122,6.73317032233042,6.35937553487022,88.4196772170354,6.84612337039222
"x117",4.04680648446083,0.591304779052734,244.731264807994,75.5523247226006,68,2.7067731756559,8.0078025736259,8.05038187100768,79.2487489344829,8.45290027639152
"x118",2.45523747413353,3.62562081065186,83.6088444546917,16.6501671198919,69,0.880380531418007,0.667163104420181,0.772509274280716,41.283658734258,1.10461599119306
"x119",3.93435058527817,0.340949717295255,274.874033250298,106.497438424843,70,3.04845455332682,11.8643153444126,11.8017228400304,83.9888445673523,12.2496960678771
"x120",1.48426960921171,0.393654255261964,70.9065065433106,59.3380852045639,71,0.736394011881497,5.98711451374094,5.48572219454677,92.2089317333707,6.03223145621771
