"","x1","x2","f1","f2","order"
"50",0.536619594935948,1.20163623022171,10.2997073463963,16.8993739241422,1
"51",1.17412214049995,1.21994384958186,13.6637250480576,16.0139434752292,2
"52",1.12228359132132,3.89337162678275,19.4820015754431,15.2873071575751,3
"53",0.828921886218584,1.06016616862706,5.94194948287031,19.3208856207753,4
"54",0.544887293278236,3.92181230847543,17.2000447999255,16.2031159374013,5
"55",1.82096224812317,1.35726604325832,39.2735901840095,14.0764069800669,6
"56",1.31780125090342,1.54972167891133,33.9045311873183,12.5238653737694,7
"57",1.21930811096879,1.80527089242093,47.6861559864424,12.6104512444944,8
"58",1.0439696079569,1.44594925800375,22.9556534239709,13.508725887094,9
"59",0.855825155896526,3.99442439406879,16.3581146372492,15.2793207910945,10
"60",0.27683896222855,1.13485407940574,11.7878495721595,18.4089429127622,11
"61",1.27781571760789,4.09818716064309,23.3196395381024,14.3523278654861,12
"62",1.52174262192589,1.55175398232908,39.4937345568743,12.2692285272321,13
"63",0.771353668143412,1.35277520256131,16.1103932255404,14.7266223282269,14
"64",0.679988277995917,1.13971300421299,7.537328703193,17.7074500612657,15
"65",1.16613617175806,1.49672486319054,27.6888127468427,13.0056988046571,16
"66",1.45306199807018,1.65151100602758,43.6954358878367,12.0390676366858,17
"67",0.859273795483198,1.26111230072284,11.9772878925895,15.5931321968179,18
"68",0.934807977780037,1.38909423241641,18.7135178844355,14.114477458524,19
"69",0.780320726130864,1.20201592082579,9.42107154576149,16.5430906771105,20
"70",1.82370567398161,1.64723570101456,56.5983257551541,11.6650819078387,21
"71",1.74969635211209,1.76336625783919,60.7400856056684,11.5867752930364,22
"72",2.03837677040936,1.63361698461939,65.8857263124389,11.6562765534599,23
"73",1.89956923001165,1.71968206426204,64.4952472828612,11.4696888528294,24
"74",0.944659289508902,1.29471167966583,14.0013226804592,15.059426610135,25
"75",2.00174582237818,3.96418354006357,47.4414148544595,14.7115480680592,26
"76",1.12705221943744,1.55442485105625,30.5903557001868,12.8325053621432,27
"77",1.56952658677705,1.66559889348708,48.1248600163727,11.8565289674722,28
"78",2.05296646219671,1.7468571361574,73.6963273687642,11.3650441895001,29
"79",2.20377001327679,1.70764657410039,79.5868180205786,11.4180064624929,30
"80",2.15015870502642,1.8933788151842,87.5864797023592,11.4235803422003,31
"81",1.08010342414257,1.39784546692812,20.6887844532916,13.8145983502763,32
"82",1.07135130479427,1.48448724724542,25.5579992209236,13.2331615158554,33
"83",0.957595637391986,1.34683453696102,16.6573113824247,14.4623132485684,34
"84",1.40232458468372,1.58561459620482,38.1942784273156,12.2707718532306,35
"85",0.881460434654326,1.30126556797972,13.8961396616602,15.0637629678751,36
"86",1.23810422687388,1.52084286965791,30.4502934942742,12.77118632305,37
"87",2.76542930886999,1.95389303682271,132.892286174686,11.6145919942853,38
"88",2.3736047236392,1.87160091653235,99.8724189087284,11.3320138410032,39
"89",1.49139663886077,1.62661343238229,43.2417017214788,12.0338939854518,40
"90",1.04794902899849,1.43771968641558,22.5283922751339,13.5570553633202,41
"91",1.07987425458431,1.43143054597778,22.5692030178169,13.5499603609929,42
"92",1.29729321203448,1.55743426507682,33.9236692341281,12.5242159222017,43
"93",1.32899825754926,1.54848457230085,34.0850365226637,12.5128564598378,44
"94",0.928941533283269,1.33218551005823,15.6940534724483,14.6542687973823,45
"95",0.915335373978022,1.332389845279,15.6105882360748,14.6721505065062,46
"96",1.13362680903875,1.47291976722588,25.7490066435682,13.1916092232943,47
"97",1.04278229977471,1.41087992131081,20.9465919645124,13.762604515609,48
"98",1.16209278193584,1.46534837299304,25.755476460788,13.1940833881438,49
"99",1.20685587981121,1.45247203635498,25.7801205432158,13.2172826134453,50
