"","x1","x2","f1","f2","order","f1.norm","f2.norm","dist","theta"
"1",0,0,15.25,8.5,0,0.237990304098722,2.62931034482759,2.05704440625569,94.2533375191261
"2",0.833333333333333,0,4.13888888888889,5.02777777777778,0,0.0617011899515205,1.55172413793104,0.854227165838855,97.4699423533447
"3",1.66666666666667,0,20.8055555555556,2.94444444444444,0,0.326134861172323,0.905172413793103,0.556790356838197,77.984265496596
"4",2.5,0,65.25,2.25,0,1.03129131776113,0.689655172413794,0.890114923481875,37.5242489285255
"5",3.33333333333333,0,137.472222222222,2.94444444444444,0,2.17717055971793,0.905172413793103,1.97227249791192,25.0837858450398
"6",4.16666666666667,0,237.472222222222,5.02777777777778,0,3.76377258704275,1.55172413793104,3.68482531280761,24.8948023957081
"7",5,0,365.25,8.5,0,5.79109739973556,2.62931034482759,5.9817349389284,27.1325516655268
"8",0,0.833333333333333,11.3611111111111,6.69444444444444,0,0.176289114147201,2.06896551724138,1.48327360114221,94.5886621905135
"9",0.833333333333333,0.833333333333333,0.25,3.22222222222222,0,0,0.991379310344828,0,100
"10",1.66666666666667,0.833333333333333,16.9166666666667,1.13888888888889,0,0.264433671220803,0.344827586206897,0.0891589023873241,58.352143852164
"11",2.5,0.833333333333333,61.3611111111111,0.444444444444444,0,0.969590127809607,0.129310344827586,0.457660305327953,8.44053513797372
"12",3.33333333333333,0.833333333333333,133.583333333333,1.13888888888889,0,2.11546936976641,0.344827586206897,1.65079339553637,10.2866169805041
"13",4.16666666666667,0.833333333333333,233.583333333333,3.22222222222222,0,3.70207139709122,0.991379310344828,3.39925928191418,16.6572365168095
"14",5,0.833333333333333,361.361111111111,6.69444444444444,0,5.72939620978404,2.06896551724138,5.69393978627762,22.061515282101
"15",0,1.66666666666667,13.0277777777778,6.27777777777778,0,0.202732481269282,1.9396551724138,1.39233424353428,93.3701317560804
"16",0.833333333333333,1.66666666666667,1.91666666666667,2.80555555555555,0,0.0264433671220803,0.86206896551724,0.137702313771193,98.0478251605218
"17",1.66666666666667,1.66666666666667,18.5833333333333,0.722222222222222,0,0.290877038342882,0.21551724137931,0.0159062809961818,40.595073687441
"18",2.5,1.66666666666667,63.0277777777778,0.0277777777777778,0,0.996033494931688,0,0,0
"19",3.33333333333333,1.66666666666667,135.25,0.722222222222222,0,2.1419127368885,0.21551724137931,1.59654984758088,6.38412132803873
"20",4.16666666666667,1.66666666666667,235.25,2.80555555555556,0,3.72851476421331,0.862068965517243,3.37625279508082,14.4650868686261
"21",5,1.66666666666667,363.027777777778,6.27777777777778,0,5.75583957690613,1.9396551724138,5.6681362800962,20.6925059863153
"22",0,2.5,20.25,7.25,0,0.317320405464962,2.24137931034483,1.74367864222245,91.0466384591284
"23",0.833333333333333,2.5,9.13888888888889,3.77777777777778,0,0.141031291317761,1.16379310344828,0.632994094449779,92.3227207850997
"24",1.66666666666667,2.5,25.8055555555556,1.69444444444444,0,0.405464962538564,0.517241379310344,0.312939517237554,57.674600702989
"25",2.5,2.5,70.25,1,0,1.11062141912737,0.301724137931035,0.719340005891645,16.8875531287905
"26",3.33333333333333,2.5,142.472222222222,1.69444444444444,0,2.25650066108417,0.517241379310344,1.86339177517977,14.3449598507593
"27",4.16666666666667,2.5,242.472222222222,3.77777777777778,0,3.84310268840899,1.16379310344828,3.59692136708442,18.7196666890531
"28",5,2.5,370.25,7.25,0,5.8704275011018,2.24137931034483,5.89097926727005,23.2192033166364
"29",0,3.33333333333333,33.0277777777778,9.61111111111111,0,0.520052886734244,2.97413793103448,2.5272538976726,88.9795875579706
"30",0.833333333333333,3.33333333333333,21.9166666666667,6.13888888888889,0,0.343763772587043,1.89655172413793,1.44040436134472,88.5847405734785
"31",1.66666666666667,3.33333333333333,38.5833333333333,4.05555555555556,0,0.608197443807844,1.25,1.01393063969227,71.1715482364811
"32",2.5,3.33333333333333,83.0277777777778,3.36111111111111,0,1.31335390039665,1.03448275862069,1.32715559228226,42.4736254447163
"33",3.33333333333333,3.33333333333333,155.25,4.05555555555556,0,2.45923314235346,1.25,2.38928587485465,29.9374538800838
"34",4.16666666666667,3.33333333333333,255.25,6.13888888888889,0,4.04583516967827,1.89655172413793,4.09256790130502,27.9062298290271
"35",5,3.33333333333333,383.027777777778,9.61111111111111,0,6.07315998237109,2.97413793103448,6.3900309229515,28.9909332857701
"36",0,4.16666666666667,51.3611111111111,13.3611111111111,0,0.810929925077126,4.13793103448276,3.74051967515731,87.6799985191988
"37",0.833333333333333,4.16666666666667,40.25,9.88888888888889,0,0.634640810929925,3.06034482758621,2.65736383086833,86.9825702032147
"38",1.66666666666667,4.16666666666667,56.9166666666667,7.80555555555556,0,0.899074482150727,2.41379310344828,2.17396505122144,77.3010669370696
"39",2.5,4.16666666666667,101.361111111111,7.11111111111111,0,1.60423093873953,2.19827586206897,2.37335497464511,59.8658176208549
"40",3.33333333333333,4.16666666666667,173.583333333333,7.80555555555556,0,2.75011018069634,2.41379310344828,3.31627351494484,45.8596408236114
"41",4.16666666666667,4.16666666666667,273.583333333333,9.88888888888889,0,4.33671220802115,3.06034482758621,4.96035327581958,39.1221948017529
"42",5,4.16666666666667,401.361111111111,13.3611111111111,0,6.36403702071397,4.13793103448276,7.23877400035746,36.7023762755416
"43",0,5,75.25,18.5,0,1.18995152049361,5.73275862068966,5.38699698185741,86.9706744196254
"44",0.833333333333333,5,64.1388888888889,15.0277777777778,0,1.01366240634641,4.65517241379311,4.30316240927899,86.3506885643319
"45",1.66666666666667,5,80.8055555555556,12.9444444444444,0,1.27809607756721,4.00862068965516,3.78906643550749,80.3508898449623
"46",2.5,5,125.25,12.25,0,1.98325253415602,3.79310344827586,3.90982014137759,69.3298276160421
"47",3.33333333333333,5,197.472222222222,12.9444444444444,0,3.12913177611282,4.00862068965516,4.74083430893362,57.8048663760079
"48",4.16666666666667,5,297.472222222222,15.0277777777778,0,4.71573380343763,4.65517241379311,6.28431534112771,49.5885772363343
"49",5,5,425.25,18.5,0,6.74305861613045,5.73275862068966,8.50729199998324,44.8558359696368
"50",1.18029057349903,1.25320056967952,3.95944166678668,1.80254292920202,1,0.0588540766876688,0.550789184924765,0,93.2231714917109
"51",2.07255769877986,1.36819870517665,35.5254584780125,0.200078502189481,2,0.559681139360269,0.0534726386105286,0,6.06393910653994
"52",1.42337397769195,1.49481844723366,10.0480314595444,1.15915044039993,3,0.155455765775054,0.35111565391722,0,73.4652518904539
"53",2.33359853283339,1.37899612941974,50.7302385283021,0.0423313849706032,4,0.800920487888442,0.00451663671501478,0,0.359005644218115
"54",1.82833423952379,1.40356827023711,23.9075640375557,0.460433972301148,5,0.375351390635524,0.13427261209346,0,21.8704496355575
"55",1.06006512831233,0.72516420278403,2.22494653763221,2.67378294734949,6,0.0313345418046538,0.821174018142946,0.118591425925635,97.5719500341813
"56",0.919013791490862,1.27669500308011,0.877553733200333,2.54938251314549,7,0.00995678025350903,0.782566986838256,0,99.1900576842984
"57",1.57425789453701,1.27544539525513,13.8915021972008,0.907423216339172,8,0.216436350418347,0.272993411967329,0.00431249066768352,57.3241051845246
"58",1.28254552689892,1.70121440345275,7.63890132283929,1.52268263023069,9,0.117232458185198,0.463935988692283,0.0353896850982345,84.2430380360618
"59",2.26511099466639,1.57062835628529,47.2136934071672,0.0601612095381728,10,0.745126911704724,0.0100500305463295,0,0.858600075828541
"60",0.967449785227952,1.02307596904389,0.947818183302906,2.57616669210128,11,0.0110715974433251,0.790879318238329,0.0127518286635282,99.1088479241147
"61",1.95542505859146,1.5165953462785,30.1284744447911,0.296837272328214,12,0.474052481274782,0.0835012224466872,0,11.0997769158197
"62",1.30593838400098,1.35202743787423,6.67704300417752,1.44767902194426,13,0.101971594601318,0.440659006810288,0,85.5229913623506
"63",1.68200327749764,1.44534647602229,18.1659361201487,0.672105645707789,14,0.284254605696498,0.199963821081728,0,39.027925828525
"64",1.55558582254159,1.40522490227615,13.636199235299,0.900900457733014,15,0.212385708448992,0.270969107572315,0,57.6784840024707
"65",1.82003858591131,1.4805734398617,23.8234548311837,0.462724915888294,16,0.374016912262059,0.134983594586022,0,22.049593308317
"66",1.68685053454226,1.39981760812116,18.1931949604972,0.671248564816779,17,0.284687095010092,0.19969783046038,0,38.9425428243555
"67",1.54904026410171,1.47396437325023,13.6678757815567,0.905002273159992,18,0.212888289174104,0.272242084773791,0.00119671619625972,57.7502758408267
"68",1.55764294049107,1.38517023222012,13.6391668176553,0.901222703174696,19,0.21243279217082,0.271069114778354,0.000100449620710819,57.6830380784196
"69",1.55515909698056,1.40954489192241,13.6365315030099,0.900906458595926,20,0.21239098021523,0.270970969909081,4.71786313993583e-06,57.6779292248548
"x1",2.09327171742916,3.44181229174137,59.9373672092987,3.9360628722009,21,0.947000978199539,1.21291606378649,1.19434519028316,57.7984108833129
"x11",0.47812232869009,2.6293231473017,12.0971250364705,5.36336008877301,22,0.187966726008346,1.65587037237783,1.11948978583137,92.8041898393184
"x12",2.92905117662173,2.70722304317904,106.623722683377,1.64147238814295,23,1.68772764063533,0.50080177563057,1.33949316846136,18.3636399839872
"x13",2.92631989717484,0.663744270801544,95.1796375584568,0.881072299344403,24,1.50615555403457,0.264815541175849,1.04764090421547,11.0799403670826
"x14",1.24361691661963,3.10817879138381,22.6508244732233,4.16473747726105,25,0.355411935229634,1.28388404466722,0.898695117973723,82.8072785263727
"x15",0.206097155809402,0.0278515368700027,9.69689661583649,7.42921135608173,26,0.149884653226141,2.2969966277495,1.6667896082992,95.8517810069953
"x16",3.14349620020148,1.29682197145744,114.928894338538,0.455368670956188,27,1.81949766248893,0.132700622020886,1.22184751053376,4.63482479510347
"x17",2.211341843009,3.07552045583725,59.941540292974,2.56558823835906,28,0.947067188429732,0.78759634983557,0.888097561063251,44.163840752781
"x18",0.331341942073777,1.94782562670298,7.09898506387071,4.90362556414025,29,0.108666135874546,1.51319414059525,0.89645429603374,95.4361138354639
"x19",3.02746984362602,2.09347732365131,108.520148401877,0.630439769623187,30,1.71781636953177,0.187033031952024,1.1813182446995,6.90421549206461
"x110",0.162309890126824,0.748850149696162,7.15989829408548,6.02902114741034,31,0.109632586420043,1.86245483885149,1.2158085119449,96.2568850151387
"x111",2.67777605018202,0.440084761083322,75.5804302921923,1.15502463770612,32,1.19519413420843,0.349835232391554,0.822731983560532,18.1275975151114
"x112",1.94789411094837,0.089965119411859,32.0116599564439,2.29301927720071,33,0.503931140780952,0.70300598257953,0.515923200512901,60.4068445531715
"x113",1.90583890676498,3.32447722554207,48.3320490560885,3.68174455123591,34,0.762870765103211,1.13398968831459,1.01390766894832,62.3000328174707
"x114",2.89324552815422,0.0552585220430046,95.4401737197506,2.24191998354265,35,1.51028922605157,0.687147581099445,1.28112716758424,27.1827399449145
"x115",1.36691109836102,3.4061590731144,30.7699920061428,4.91733287103377,36,0.484230811908832,1.51744813238979,1.17455201462664,80.3351861526837
"x116",2.76743404878071,2.57501267200196,91.3234624914619,1.22717321541205,37,1.44497340224444,0.372226170300291,1.05427045061886,16.0504180934805
"x117",3.03852792504877,1.42840353337582,105.481319624196,0.295138380090404,38,1.66960225053815,0.0829739800280566,1.02078547929898,3.16119924220829
"x118",1.10487794945814,0.235794203426723,4.85480917829712,3.54458183199759,39,0.0730599957773011,1.09142194786132,0.462559387211459,95.7448032139413
"x119",0.349002957344055,2.22870852053165,9.25487107808462,5.15780438541005,40,0.142871467082876,1.59207722305829,1.01399752146247,94.3022978611219
