"","x1","x2","f1","f2","order","f1.norm","f2.norm","theta","dist"
"1",0,0,15.25,8.5,0,0.218009517863413,2.64759389671371,94.7697128745138,2.06713735351326
"2",2.5,0,65.25,2.25,0,0.933351772499786,0.697606363558637,40.8613294969536,0.832542029518969
"3",5,0,365.25,8.5,0,5.22540530031802,2.64759389671371,29.8558831169863,5.50547153708957
"4",0,2.5,20.25,7.25,0,0.28954374332705,2.2575963900827,91.8794846164685,1.74869460431504
"5",2.5,2.5,70.25,1,0,1.00488599796342,0.307608856927622,18.9111560955648,0.655587028143864
"6",5,2.5,370.25,7.25,0,5.29693952578166,2.2575963900827,25.6489733840022,5.39228999471133
"7",0,5,75.25,18.5,0,1.07642022342706,5.76757394976184,88.253705437427,5.39051733325574
"8",2.5,5,125.25,12.25,0,1.79176247806343,3.81758641660676,72.0636155719244,3.85018269364806
"9",5,5,425.25,18.5,0,6.08381600588167,5.76757394976184,48.3016491457618,8.05416141113758
"10",2.39281050977297,1.98249197390396,57.8376893355534,0.244288091696871,0,0.827304992044376,0.0718282489519528,5.5134324788638,0.295103020257495
"11",0.871147068100981,0.866677380981855,0.364631925156706,3.05425941351603,0,0.00504686266839932,0.948533696323257,99.6612769523222,0
"12",0.47065414080862,0.789605939062312,1.73774482445882,4.62290433803274,0,0.0246917762135405,1.43794778380399,98.906933311582,0.640884562954848
"13",1.66609064384829,2.39284489303827,24.5445089391788,1.49257681730188,0,0.350984617469215,0.461291841385202,58.5927386513113,0.244270673485367
"14",1.88329657772556,1.47843471029773,26.60282174976,0.38078817276495,0,0.380432580002576,0.114416001969139,18.598649537687,0.000287242748681693
"15",0.218501350027509,1.35297435510438,6.14817987989702,5.22685263008327,0,0.0877911873432297,1.626378446231,96.5668865714824,0.982564261290478
"16",0.0249184726271778,4.97112131095491,73.5940822920272,18.1747117225075,0,1.05272926529279,5.66608465603514,88.3052827441569,5.28579227271422
"17",0.27808458020445,4.32518388784956,48.6814748208735,12.91857213289,0,0.696308449347068,4.02617958847082,89.0978077611495,3.59901322639937
"18",1.75962110748515,2.58479265845381,30.432966694747,1.7249360163168,0,0.435229870413198,0.53378744799208,56.4527929462906,0.355768645776155
"19",0.261629183078185,3.20002776919864,24.1306098373982,7.90039833009374,0,0.34506302713602,2.46051937172553,91.1298979857443,1.96987657922652
"20",1.17759863554966,4.24435021588579,45.7600451557512,9.2802034761325,0,0.654512007678865,2.89101582499893,85.8261710811673,2.51402249481863
"21",0.684911801945418,4.37410839775112,45.6231593896182,11.5550442487405,0,0.652553604227401,3.60076160843869,88.5866335624149,3.17877330723326
"22",4.46209449088201,0.47140113718342,276.710577215815,4.90783041173709,0,3.95868549394518,1.52684415045908,23.4348493012919,3.86900748883492
"23",3.95620872208383,0.0982167187612504,208.848339736615,4.08554020983349,0,2.98779097468439,1.27029124768346,25.5925438318989,2.88073117115163
"24",3.45407190790866,2.0390371081885,150.558490111586,1.20081420946468,0,2.15384712562072,0.370262489717465,10.8380377790515,1.72684884266554
"25",3.2316078391159,2.33107367006596,130.254577803801,1.22593347533274,0,1.86336219745692,0.378099650563021,12.7447810499218,1.46181648826115
"26",3.43076326185837,1.80736491864081,146.337185769999,0.960793442836315,0,2.09345357831637,0.295376489297683,8.92350175210376,1.63354855431142
"27",4.16090264800005,0.90674671868328,232.71992218058,3.11054706192662,0,3.32931800682846,0.966095330350659,17.9795264683188,3.06578575770789
"28",4.1186876851134,3.48708663834259,251.703534183183,6.56866313021743,0,3.60091360305015,2.04502064576991,32.881096141105,3.79650471573125
"29",4.67116724466905,3.29119722649921,328.50939013618,7.92235470854225,0,4.69976308638401,2.46736971800518,30.7771293322596,4.95817872339776
"30",2.93387133802753,2.73590385040734,107.439329132599,1.71570266541349,0,1.53694796896597,0.530906660927968,21.1737839906737,1.24201271071481
"31",4.84171155723743,4.90098606154788,395.712838362171,17.0503192081423,0,5.6612324098504,5.31527643437353,47.9941752596277,7.43640727099194
"32",3.38520304881968,4.38347562332638,184.677531344746,9.09801610795708,0,2.64198296325592,2.83417372953647,52.2333591062643,3.54479762189524
"33",4.232608313323,2.82667012768798,255.91810830208,4.7619851950956,0,3.66121086210102,1.48134073378368,24.4760612890189,3.57958812362586
"34",1.38570029271286,1.3012953086075,8.44541269505976,1.2811473920416,1,0.120657341371693,0.395326282441251,81.1414581103573,0
"35",1.83881395098089,1.75055297471084,25.9636354684014,0.499943784553953,2,0.371287840889782,0.151592315168182,24.6773302037433,0.0318412698812128
"36",1.25804437763047,0.948188879988656,5.17291936146589,1.84694928010347,3,0.0738382861809824,0.571855342914251,91.825159802206,0.050150998614631
"37",2.16971745639006,1.58690281768821,41.6897727892144,0.116638658335604,4,0.596279251445614,0.032001880364948,3.41341790936162,0
"38",1.62823994833866,1.25952688374782,15.6955249507094,0.817792907312608,5,0.224383574318157,0.250760607456767,53.5304910446477,0.00614134653676046
"39",0.997114404098473,1.10323425540114,1.26393982021178,2.41608817045537,6,0.0179131214136191,0.749425541445438,98.4786112013767,0
"40",1.711517880068,1.50601405528487,19.5145335703925,0.621740222313434,7,0.279021539047754,0.189592560802372,37.9952735528547,0
"41",2.01091280539336,1.60682085635341,33.2709482629212,0.250616979280265,8,0.475832433085082,0.0738028492537701,9.79608191910931,0.0116074429141838
"42",0.773935731254785,1.01018502491444,0.011873323544057,3.21921656965702,9,0,1,100,0
"43",1.21639347008003,1.14235258778009,4.43151441565668,1.77555739512077,10,0.0632311204703081,0.549581217204698,92.7075454075341,0.0109783552143732
"44",1.50744921075349,1.34241467036199,11.943577363338,1.009990205351,11,0.170705041389602,0.31072578106972,68.0185526928079,0.00069442590297053
"45",1.09920870838986,1.2299109876325,2.65037068924296,2.03516431725244,12,0.0377485730886237,0.630578059073101,96.1935175889673,0
"46",1.27606286428373,1.41065479126758,6.20939217393206,1.50600467850879,13,0.0886669421517595,0.465481307297267,88.0169405484787,0
"47",2.08664020527765,1.38471593859215,36.3241661809209,0.184156734707592,14,0.519514348872244,0.0530673855150262,6.48047060091672,0.00507319903135295
"48",1.79769727389257,1.39373362558336,22.5734962260986,0.504521661429583,15,0.32278564390738,0.15302060362191,28.1820896775872,0
"49",2.23935371240461,1.458876043933,45.2057585078502,0.0696276669998601,16,0.646581914470378,0.0173345448407941,1.70633773673263,0
"50",1.95372616546212,1.44322454276157,29.7649256095876,0.301638554845351,17,0.425672310092245,0.0897214790575857,13.2248360855984,0
"51",0.941754552211748,0.988605064026884,0.735915544141884,2.68965365609176,18,0.0103587598906875,0.834777427284234,99.2100585505417,0
"52",1.43264650392966,1.45839412285867,10.1606256740333,1.14097453458627,19,0.145196627762903,0.351592630517313,75.0676933562134,0
"53",1.65770891745497,1.42049897497362,17.1859871283611,0.715774680715115,20,0.245707385810389,0.218931124253615,46.3353307135079,0
"54",1.55693576070161,1.42359877010067,13.740650110105,0.895207307373579,21,0.19641548279796,0.274913745857658,60.5062518082585,0
"55",1.23697851714578,1.31298471987481,5.13479926273055,1.63019798115157,22,0.0732929078334564,0.504229369994032,90.8106894831086,0
"56",2.32341681661487,1.52938533525465,50.6338049088603,0.0320451185824539,23,0.724240133485766,0.0056088647002918,0.493019182355093,0
"57",1.02168048687574,1.27388242200742,1.77625206331943,2.23655774196117,24,0.0252426933148679,0.69341240586373,97.683499110841,0
"58",1.14045594422124,1.34407832764453,3.52267646977262,1.87267160751349,25,0.0502285167641522,0.579880657757975,94.499410604745,0
