"","x1","x2","f1","f2","order","f1.norm","f2.norm","dist","theta"
"29",0,3.33333333333333,33.0277777777778,9.61111111111111,0,0.520052886734244,2.97413793103448,2.51784730876588,88.9795875579706
"30",0.833333333333333,3.33333333333333,21.9166666666667,6.13888888888889,0,0.343763772587043,1.89655172413793,1.43031443832432,88.5847405734785
"31",1.66666666666667,3.33333333333333,38.5833333333333,4.05555555555556,0,0.608197443807844,1.25,1.01339623884865,71.1715482364811
"32",2.5,3.33333333333333,83.0277777777778,3.36111111111111,0,1.31335390039665,1.03448275862069,1.31280771435768,42.4736254447163
"33",3.33333333333333,3.33333333333333,155.25,4.05555555555556,0,2.45923314235346,1.25,2.38064425905276,29.9374538800838
"34",4.16666666666667,3.33333333333333,255.25,6.13888888888889,0,4.04583516967827,1.89655172413793,4.08580151458981,27.9062298290271
"35",5,3.33333333333333,383.027777777778,9.61111111111111,0,6.07315998237109,2.97413793103448,6.38225035025623,28.9909332857701
"36",0,4.16666666666667,51.3611111111111,13.3611111111111,0,0.810929925077126,4.13793103448276,3.72896088374481,87.6799985191988
"37",0.833333333333333,4.16666666666667,40.25,9.88888888888889,0,0.634640810929925,3.06034482758621,2.64475773000476,86.9825702032147
"38",1.66666666666667,4.16666666666667,56.9166666666667,7.80555555555556,0,0.899074482150727,2.41379310344828,2.17036636481333,77.3010669370696
"39",2.5,4.16666666666667,101.361111111111,7.11111111111111,0,1.60423093873953,2.19827586206897,2.37064450728079,59.8658176208549
"40",3.33333333333333,4.16666666666667,173.583333333333,7.80555555555556,0,2.75011018069634,2.41379310344828,3.30462095707176,45.8596408236114
"41",4.16666666666667,4.16666666666667,273.583333333333,9.88888888888889,0,4.33671220802115,3.06034482758621,4.94425532425187,39.1221948017529
"42",5,4.16666666666667,401.361111111111,13.3611111111111,0,6.36403702071397,4.13793103448276,7.22449054407326,36.7023762755416
"43",0,5,75.25,18.5,0,1.18995152049361,5.73275862068966,5.37437361869643,86.9706744196254
"44",0.833333333333333,5,64.1388888888889,15.0277777777778,0,1.01366240634641,4.65517241379311,4.28966585328522,86.3506885643319
"45",1.66666666666667,5,80.8055555555556,12.9444444444444,0,1.27809607756721,4.00862068965516,3.78201799245082,80.3508898449623
"46",2.5,5,125.25,12.25,0,1.98325253415602,3.79310344827586,3.90888484592336,69.3298276160421
"47",3.33333333333333,5,197.472222222222,12.9444444444444,0,3.12913177611282,4.00862068965516,4.73778070975129,57.8048663760079
"48",4.16666666666667,5,297.472222222222,15.0277777777778,0,4.71573380343763,4.65517241379311,6.27550458800835,49.5885772363343
"49",5,5,425.25,18.5,0,6.74305861613045,5.73275862068966,8.49485375663218,44.8558359696368
"50",1.18029022800038,1.25319647171924,3.95942741941662,1.80254586388313,1,0.0588538506386066,0.550790095687868,0,93.2232084456076
"51",2.07255819690686,1.36819497677131,35.525473847789,0.20007905917983,2,0.559681383217454,0.0534728114696024,0,6.06395596470447
"52",1.42337420317309,1.49481335105918,10.0480173595255,1.15915000772042,3,0.155455542063869,0.351115519637372,0,73.4652767915757
"53",1.8295162902063,1.40646594144307,23.9679666626283,0.458297025208851,4,0.376309739909484,0.13360942161654,0,21.7194379193272
"54",2.36501224389317,1.36803559930036,52.7070917679065,0.0356362973507733,5,0.832285281465242,0.00243885090196412,0,0.186548566541494
"55",1.56942884772115,1.29804998219008,13.7846078970863,0.90674647914701,6,0.214740363285635,0.272783390080107,0,57.5438825244011
"56",2.06877588575667,1.55290055436688,36.0061928291425,0.188752705357269,7,0.567308480321344,0.0499577361453594,0,5.59171127858484
"57",1.20976208990084,1.0188656251114,4.22904723344306,1.89620415135651,8,0.0631316440740194,0.579856460765814,0.0311275149788049,93.0960207595067
"58",1.14007097174741,1.49121321213073,4.00826893908651,1.84948416952509,9,0.0596287711798653,0.565357156059511,0.013078072313635,93.3102418574387
"59",1.16201879581335,1.3468318158314,3.87635899596128,1.81365419539827,10,0.0575358853479974,0.554237508916705,0,93.4147819501437
"x1",2.51917119379194,0.594871678889943,63.2558500851255,0.819624812346918,11,0.999652094783834,0.245745631418009,0.579919076530591,15.3457969143056
"x11",2.45402223471441,2.16338167411668,63.4876632067042,0.442189200454512,12,1.00333004647041,0.128610441520366,0.4798663706395,8.11616123545071
