"","pka2.wk","pka2.st","pka2.pk.wk","pka2.pk.st","pka2.lo.wk","pka2.lo.st","pka1.wk","pka1.st","pka1.pk.wk","pka1.pk.st","pka1.lo.wk","pka1.lo.st","logA.wk","logA.st","logA.pk.wk","logA.pk.st","logA.lo.wk","logA.lo.st","Na.A.wk","Na.A.st","Na.A.pk.wk","Na.A.pk.st","Na.A.lo.wk","Na.A.lo.st"
"1",8.66216216216216,9.12162162162162,10.7297297297297,10.7297297297297,4.2972972972973,4.2972972972973,4.27976625273923,4.84897735573411,6.37527392257122,4.84897735573411,3.30186267348429,11.8783783783784,-1.66216216216216,-1.42567567567568,0.162162162162162,-0.378378378378378,-2,-2,-7.99579985390796,-6.99483199415632,-4.39744338933528,-3.09253104455807,0.800182615047479,0.809769905040175
"2",18.0810810810811,11.8783783783784,10.5,10.5,6.13513513513514,6.13513513513514,11.1250913075237,9.20051132213294,7.63257852447042,9.20051132213294,3.16216216216216,3.62162162162162,0.5,0.5,-1.29054054054054,-1.18918918918919,-2,-2,0.133820306793279,-1.66168736303871,-0.799086924762602,-4.39329802775749,-8.66216216216216,-8.42567567567568
