"","pka1","pka2","logA","Na.A","p.pka1","p.pka2","p.logA","p.Na.A","s.pka1","s.pka2","s.logA","s.Na.A","pa.pka1","pa.pka2","pa.logA","pa.Na.A","sa.pka1","sa.pka2","sa.logA","sa.Na.A","pb.pka1","pb.pka2","pb.logA","pb.Na.A","sb.pka1","sb.pka2","sb.logA","sb.Na.A","sd.pka1","sd.pka2","sd.logA","sd.Na.A","l.pka1","h.pka1","l.pka2","h.pka2","l.logA","h.logA","l.Na.A","h.Na.A","region"
"1",2,0,-2,-7,0.0197821721678373,0.131491406862484,0.0846755205109797,0.178915397658947,0.0368582723101346,0.153841179634234,0.0325652647056312,0.122256810355095,0.00423846648774321,0.100787298754623,0.0635769021795012,0.148644280152072,0.00309016063089837,0.0149750124476776,0.0130638855460725,0.0242151515585321,0.0353258778479313,0.162195514970345,0.105774138842458,0.209186515165823,0.0170964469775629,0.0325380316117584,0.0311354577395459,0.0466194444475941,0.023947782638383,0.040987534068549,0.011707359269636,0.0353094495835947,0,0.0566404444779719,0,0.285332586496718,0.0521102558053485,0.117240785216611,0.0566585873038527,0.301172208014042,"Full Viable Region"
"2",2.23469387755102,0.112244897959184,-1.94897959183673,-6.84285714285714,0.0212382344595769,0.146459275613784,0.0934210946656717,0.177891532559125,0.039781436987657,0.163353488654356,0.0351492946663643,0.124781862633707,0.00834433365977877,0.113679919686534,0.0662673187543734,0.142053035606825,0.0084496681887197,0.0193557099828387,0.0157825772238067,0.0138984081610076,0.034132135259375,0.179238631541033,0.12057487057697,0.213730029511426,0.0183931812551095,0.0343179986612684,0.00375296481196267,0.0450231030262894,0.0231902017815721,0.0415043908014985,0.0128185888148674,0.0379781919216595,0,0.0610196714472339,0,0.30981276426814,0.0582717999993074,0.128570389332036,0.0531096699254184,0.302673395192832,"Full Viable Region"
"3",2.46938775510204,0.224489795918367,-1.89795918367347,-6.68571428571429,0.0218339394868021,0.147098363805144,0.0932740125004854,0.1829240995924,0.0388039414528643,0.168766060500812,0.0338265750554346,0.122645045089446,0.0084780474904712,0.109596985496258,0.0611956293369658,0.14242967899481,0.0054218648745066,0.0141836195624801,0.00520364329743028,0.0204202961223525,0.0351898314831329,0.18459974211403,0.125352395664005,0.22341852018999,0.0218940290928266,0.0302052085820228,0.0156193038921045,0.0587427851882159,0.0214395803976187,0.0461618375220761,0.0120191519047569,0.0489172925626894,0,0.0606378809396664,0,0.315864424305956,0.0594474374450508,0.12710058755592,0.0602790545029539,0.305569144681846,"Full Viable Region"
"4",2.70408163265306,0.336734693877551,-1.8469387755102,-6.52857142857143,0.030650318200678,0.148527645492001,0.0973810513126402,0.180995831981709,0.0459990085949335,0.16863397709378,0.0376584265695979,0.113386144964785,0.0127294985252816,0.106918046849621,0.0619076321681463,0.14447330973987,0.00991540779264491,0.0165705672205771,0.0153891022104157,0.0241535469691743,0.0485711378760744,0.19013724413438,0.132854470457134,0.217518354223548,0.0510326937711732,0.0266775385384888,0.023294174976483,0.0443227894566573,0.0236170015405739,0.0482197735929849,0.012999622039015,0.0355686467892331,0,0.0766493267956115,0,0.317161622585781,0.0597226247430424,0.135039477882238,0.0676096870169239,0.294381976946494,"Full Viable Region"
"5",2.93877551020408,0.448979591836735,-1.79591836734694,-6.37142857142857,0.033696391624584,0.156289241068999,0.0992290236744253,0.176456959676702,0.0532408048126135,0.175006080223472,0.0406868066982155,0.115388907711118,0.0154083039408494,0.113963616836409,0.0682085855534278,0.145924411257552,0.0127150688063337,0.0195753225405151,0.0338401389270582,0.0301237632761312,0.0519844793083186,0.19861486530159,0.130249461795423,0.206989508095852,0.0488991938268989,0.0252699700443583,0.0290298153038826,0.0381834275721616,0.0223483913325911,0.051206361590819,0.0134782077009598,0.0351377301537716,0,0.0869371964371975,0,0.331295321292471,0.0585422169762098,0.139915830372641,0.061068051965584,0.29184586738782,"Full Viable Region"
"6",3.1734693877551,0.561224489795918,-1.74489795918367,-6.21428571428571,0.0431493696506515,0.158973491893451,0.113641139670496,0.187155335443578,0.0673212757513138,0.177439345003854,0.0464267021328119,0.116086963605744,0.0216042893244053,0.115679695816942,0.0823367874158032,0.146225056316901,0.0157646197352103,0.011002561384659,0.0328027119271583,0.0250553812724529,0.0646944499768977,0.20226728796996,0.14494549192519,0.228085614570256,0.0468831616007013,0.0201116961794624,0.0196698404305156,0.0628175988853388,0.0234254718433428,0.0497347218859814,0.0142856120430247,0.0304439104592332,0,0.110470645401965,0,0.336412836897305,0.0672144375376845,0.160067841803308,0.0710683718378344,0.303242299049322,"Full Viable Region"
"7",3.40816326530612,0.673469387755102,-1.69387755102041,-6.05714285714286,0.0432856597554622,0.153586792464068,0.124146267794957,0.185133357275163,0.0807590615812039,0.176921791343534,0.0601972047915674,0.120021700271377,0.0230368318020811,0.120103680723581,0.0911058634026765,0.151123707426122,0.00926631612136953,0.0206619194526468,0.0227265869415095,0.0309109478265691,0.0635344877088432,0.187069904204555,0.157186672187238,0.219143007124203,0.0319580823574156,0.0333997505311222,0.0195012577837792,0.0575664624946494,0.0334397363523245,0.0441721517182081,0.0239990635983405,0.041956908958878,0,0.124044721336666,0,0.330508583807603,0.0639490630033897,0.184343472586524,0.0651116570037859,0.305155057546539,"Full Viable Region"
"8",3.64285714285714,0.785714285714286,-1.64285714285714,-5.9,0.0573651248456563,0.169942163771032,0.133962196758333,0.180785852540183,0.095214620139814,0.184699721220198,0.0654951800471849,0.119416205247599,0.0330955152656449,0.132437489946929,0.105040853248444,0.15151011388008,0.0246236196097057,0.0253918020055565,0.0355180321337794,0.0347223807963586,0.0816347344256677,0.207446837595136,0.162883540268222,0.210061591200287,0.0404261171435319,0.0249199192265389,0.0261492818284425,0.0367565970288877,0.0345259256532219,0.0531594273289863,0.0230187329696279,0.0389402159151633,0,0.15257974498547,0,0.35464188499123,0.0684670167111484,0.199457376805518,0.0613696472925845,0.300202057787782,"Full Viable Region"
"9",3.87755102040816,0.897959183673469,-1.59183673469388,-5.74285714285714,0.0671286470965953,0.165938996840363,0.133354472202403,0.181079321697635,0.121501368304374,0.18744563342835,0.0723602043750701,0.122530798667727,0.0449693137908164,0.131136603058235,0.109866859661686,0.148860003894142,0.0197253983581041,0.0236488257621877,0.0228996038766319,0.0236304937330605,0.0892879804023741,0.20074139062249,0.15684208474312,0.213298639501128,0.0195746848673655,0.0323824224217899,0.0114109789768128,0.0508825818315468,0.0489198995532014,0.0519015504066459,0.0297977932258656,0.0463085466192803,0,0.18863001540097,0,0.353384630268712,0.0609942678273329,0.205714676577473,0.0585485230299079,0.303610120365362,"Full Viable Region"
"10",4.11224489795918,1.01020408163265,-1.54081632653061,-5.58571428571429,0.0860465283131825,0.166991652293622,0.12908936331652,0.185781134330409,0.140926359450419,0.183051200916439,0.0717387052436875,0.120660189237644,0.0623769509809204,0.128838876091976,0.111232137325373,0.153004640469493,0.0372125711015587,0.0188676565663106,0.0201984198294524,0.0267180880967229,0.109716105645445,0.205144428495268,0.146946589307667,0.218557628191325,0.0360642231311009,0.0308805595258547,0.0380994206995994,0.0395694040703628,0.0594074472491975,0.0522516325855012,0.0276065994530645,0.0474492129738941,0,0.226972887763602,0,0.35004285321006,0.0573506580728326,0.200828068560208,0.065120945092765,0.306441323568054,"Full Viable Region"
"11",4.3469387755102,1.12244897959184,-1.48979591836735,-5.42857142857143,0.0950359406315923,0.165110369128527,0.139655432485299,0.182731192267533,0.146345134041726,0.184833931448998,0.0756568571135655,0.121086392168434,0.0746355299436444,0.133922542280941,0.118147108026261,0.150961256990576,0.0395431991836036,0.023305836974706,0.0284946091739741,0.0280456290841573,0.11543635131954,0.196298195976114,0.161163756944336,0.21450112754449,0.0327211114418283,0.0226922331829442,0.0261314029207226,0.0310605142286258,0.0468482150796158,0.0431345216284902,0.0232252760927731,0.0355856602073074,0,0.241381074673318,0,0.349944300577526,0.0639985753717331,0.215312289598864,0.0616448000990992,0.303817584435967,"Full Viable Region"
"12",4.58163265306122,1.23469387755102,-1.43877551020408,-5.27142857142857,0.109308282899357,0.174602567261121,0.148939710912571,0.179095532349617,0.166824454390971,0.186392527934917,0.0826391526312613,0.109863703799425,0.0789341954321317,0.139100335963572,0.123562473994408,0.14306112950028,0.0470278640423519,0.0217375497586976,0.0245356351762312,0.0289447858444473,0.139682370366582,0.210104798558669,0.174316947830733,0.215129935198953,0.0449894776310629,0.0231736849457571,0.0258865911580248,0.0355244389272032,0.0691530725052243,0.0467040303525817,0.0240400541180086,0.0306383628953617,0,0.276132737290328,0,0.360995095196038,0.0663005582813093,0.231578863543832,0.0692318285501921,0.288959236149041,"Full Viable Region"
"13",4.81632653061224,1.3469387755102,-1.38775510204082,-5.11428571428571,0.127425571265886,0.177563760939862,0.164323474206008,0.182280239318996,0.185336062207301,0.191425090513359,0.0997838074133352,0.126500125433267,0.103481605030736,0.141176268517169,0.141154243072713,0.153571461021391,0.045620898229328,0.0291470317322861,0.0394739959771173,0.0318900323164097,0.151369537501035,0.213951253362555,0.187492705339303,0.210989017616601,0.0412711118040055,0.0297092519887746,0.0142615367143113,0.0384290084769592,0.0710164421366176,0.057579096387629,0.0341834646948626,0.0460239959743031,0,0.312761633473187,0,0.368988851453221,0.0645396667926728,0.264107281619343,0.0557801138857289,0.308780364752263,"Full Viable Region"
"14",5.05102040816327,1.45918367346939,-1.33673469387755,-4.95714285714286,0.138633116932747,0.174344279509733,0.175698680637476,0.18124613730528,0.183305712945482,0.187385701232253,0.106636366214095,0.120261577116786,0.112166732727664,0.14257022867767,0.14841392577246,0.156194481533387,0.0430083601752742,0.0253769867954988,0.0405617105010755,0.0314619628312871,0.16509950113783,0.206118330341797,0.202983435502491,0.206297793077172,0.0518628678624472,0.028585951313233,0.0239153402407096,0.0317911882567286,0.0676361211598296,0.0421846381253688,0.0338610531881744,0.0329571517124744,0,0.32193882987823,0,0.361729980741987,0.069062314423381,0.28233504685157,0.0609845601884939,0.301507714422065,"Full Viable Region"
"15",5.28571428571429,1.57142857142857,-1.28571428571429,-4.8,0.146687887997256,0.195175651627784,0.170559021268142,0.168693876485228,0.196807678315666,0.197070027930874,0.10851987317312,0.128138264094601,0.124363345831041,0.160938385621231,0.134691669515777,0.152358928638404,0.060277361272055,0.033288416148317,0.0235278561075669,0.023094494048403,0.16901243016347,0.229412917634337,0.206426373020508,0.185028824332052,0.0333143400904643,0.0378631161966073,0.0448158871957573,0.0884736520028073,0.0755602629411304,0.054301356156503,0.0411221198334967,0.0504981807559764,0,0.343495566312922,0,0.392245679558658,0.0620391480950227,0.279078894441262,0.0405556123906276,0.296832140579829,"Full Viable Region"
"16",5.52040816326531,1.68367346938776,-1.23469387755102,-4.64285714285714,0.160971668003674,0.192457782943661,0.163548355325555,0.181987755082773,0.198317154128859,0.196377306239986,0.101517937677538,0.124675407694188,0.135609366412637,0.156389687616737,0.125290888950466,0.157804697295465,0.0450284563738388,0.0271244696369028,0.0173011686353028,0.0233788326396347,0.186333969594712,0.228525878270586,0.201805821700643,0.206170812870081,0.0269118416034284,0.0320951665479793,0.0460669631596243,0.0343105877615332,0.0721967683753758,0.0516448727169484,0.0302578665466914,0.0380142458628868,0,0.359288822132533,0,0.388835089183647,0.0620304176480165,0.265066293003093,0.0573123473885846,0.306663162776961,"Full Viable Region"
"17",5.75510204081633,1.79591836734694,-1.18367346938776,-4.48571428571429,0.182975476471126,0.196983856254599,0.156477248514105,0.178103195958747,0.212615142369247,0.200479328487402,0.093900952727461,0.123265968135454,0.166512025739521,0.158859108898599,0.116139449489072,0.150583176243851,0.0522751687924203,0.0377998426699412,0.0188847382480861,0.0367473482909599,0.199438927202731,0.235108603610599,0.196815047539137,0.205623215673643,0.0389513884725687,0.0315591701212554,0.0372824841415988,0.0299931673837843,0.0718945089436068,0.0635915260284914,0.0373539252449132,0.0461602571573368,0,0.395590618840373,0,0.397463184742001,0.0625762957866436,0.250378201241566,0.0548372278232926,0.301369164094201,"Full Viable Region"
"18",5.98979591836735,1.90816326530612,-1.13265306122449,-4.32857142857143,0.198187189987798,0.203155817313893,0.159181737376933,0.186782861861919,0.223062259377616,0.206019355146087,0.0951996319661223,0.133441646629248,0.174605715158148,0.168320904879688,0.117601879629445,0.16148702949854,0.0733340111501395,0.0437961531459499,0.0169568763976825,0.034139349927297,0.221768664817449,0.237990729748099,0.200761595124421,0.212078694225297,0.0414697398143399,0.0347685187687414,0.0424765035171733,0.0328951257069376,0.0900795260249132,0.0650601627203769,0.0391751860686087,0.050151519266967,0,0.421249449365415,0,0.409175172459981,0.0639821054108109,0.254381369343056,0.053341215232671,0.320224508491166,"Full Viable Region"
"19",6.22448979591837,2.02040816326531,-1.08163265306122,-4.17142857142857,0.19924432133815,0.20671951550014,0.159927582269182,0.18745198763229,0.217781273180649,0.201810306411829,0.0838185269681262,0.129269316126141,0.179659548409651,0.174914082020684,0.117338204625258,0.151933201827314,0.0620308247003487,0.0333695872112224,0.0228359922179721,0.0216992640813357,0.21882909426665,0.238524948979597,0.202516959913105,0.222970773437266,0.0325521989208883,0.0344588363783436,0.0364386586960305,0.0546550988299603,0.0804510769536822,0.0531648337117603,0.0258083721339433,0.0376924628808517,0,0.4170255945188,0.00490920908831102,0.408529821911969,0.0761090553010554,0.243746109237308,0.058182671506149,0.316721303758431,"Full Viable Region"
"20",6.45918367346939,2.13265306122449,-1.03061224489796,-4.01428571428571,0.214492159394888,0.205851955144851,0.165572585154531,0.180147552115978,0.220799755541626,0.199484390858167,0.0904029848271215,0.11872143007035,0.187493783529915,0.169672298445189,0.126403291691909,0.137270838574871,0.0797896664177561,0.0346842953312464,0.0259723689979368,0.0259076721544377,0.24149053525986,0.242031611844513,0.204741878617152,0.223024265657085,0.0395846439210772,0.0330971977176296,0.0427725409858686,0.0615965773975144,0.0780151814236731,0.0517802969695341,0.0330304856170796,0.0387489620889345,0,0.435291914936514,0.00636756428668406,0.405336346003018,0.0751696003274091,0.255975569981652,0.0614261220456279,0.298868982186328,"Full Viable Region"
"21",6.69387755102041,2.24489795918367,-0.979591836734694,-3.85714285714286,0.232238915675905,0.219470435844572,0.186142491357897,0.183307444328502,0.229873140028289,0.206095609224135,0.117500840831435,0.121802854324776,0.207142300625877,0.183871213131083,0.149988978759088,0.143022379749118,0.104324823789038,0.0482371148931547,0.0339805340737626,0.0335555914427293,0.257335530725933,0.255069658558062,0.222296003956706,0.223592508907886,0.0476605382018632,0.0406389104881766,0.0467874400478205,0.0562171324988823,0.0920974080263192,0.0597802013947546,0.0459034642233166,0.0449785282291656,0.0023657756476157,0.462112055704194,0.0133748266204376,0.425566045068707,0.0686416505264622,0.303643332189332,0.0615045900037263,0.305110298653277,"Full Viable Region"
"22",6.92857142857143,2.35714285714286,-0.928571428571429,-3.7,0.250351745430761,0.220400810737664,0.201722308496832,0.182319645283717,0.234730032483167,0.206473423828667,0.129638605891373,0.131623247156607,0.233093360416918,0.186685608042587,0.154462087811672,0.147511301429592,0.0933278882972959,0.0511510792019505,0.0401503847650851,0.0358459388131509,0.267610130444604,0.254116013432741,0.248982529181992,0.217127989137843,0.0535157832281709,0.0406291275583756,0.0849030116181527,0.0474203072507054,0.0864573947766189,0.0616074339646928,0.0505866826985824,0.0482665593874965,0.0156217129475941,0.485081777913928,0.0139273869089975,0.426874234566331,0.0720837026054592,0.331360914388205,0.050696398127111,0.313942892440324,"Full Viable Region"
"23",7.16326530612245,2.46938775510204,-0.877551020408163,-3.54285714285714,0.280509774754235,0.226729416538253,0.209322081609965,0.179499463528438,0.234688566033401,0.205861122603728,0.145841683898962,0.12386733119447,0.258018332195883,0.194761988536598,0.171045356694617,0.145387286936764,0.0908544401618354,0.0426857807885931,0.0374899618544402,0.0224309142916023,0.303001217312588,0.258696844539907,0.247598806525314,0.213611640120111,0.0510367800788572,0.041188772644394,0.0754423874460117,0.042964770005402,0.0910602760298278,0.0565587491474874,0.0580045775351889,0.0344377687642852,0.0458212087208341,0.515198340787637,0.020868293934525,0.432590539141981,0.0634803977110036,0.355163765508927,0.0556321323339673,0.303366794722908,"Full Viable Region"
"24",7.39795918367347,2.58163265306122,-0.826530612244898,-3.38571428571429,0.283901580320374,0.225821767342346,0.199045999552177,0.17835655609926,0.226747351688971,0.203732790525701,0.126467630061643,0.113721172468789,0.263649640671169,0.189190029369208,0.169610936116633,0.142051693362767,0.0896920414876268,0.0473389620379205,0.0371987149146862,0.0333270961370829,0.30415351996958,0.262453505315483,0.228481062987722,0.214661418835753,0.0664222821389409,0.0393119774117505,0.065306167331522,0.0372433025060501,0.0768821881007394,0.0528403006620293,0.0575051932481293,0.0268743550488462,0.0571542286314036,0.510648932009345,0.0220889768166448,0.429554557868047,0.0725783694905344,0.32551362961382,0.0646353836304711,0.292077728568048,"Full Viable Region"
"25",7.63265306122449,2.69387755102041,-0.775510204081633,-3.22857142857143,0.30492563949233,0.242667600188401,0.186379852713177,0.184709413589259,0.231994331775442,0.212982295671737,0.115703000056975,0.122288800880851,0.277406838682146,0.207329352422658,0.15073391887547,0.146061823210961,0.102285112843372,0.0594928531515625,0.0209620968910306,0.0259622239616057,0.332444440302515,0.278005847954145,0.222025786550883,0.223357003967558,0.094067895027322,0.048513478268715,0.0547362014473798,0.0368844812879557,0.0873834753180539,0.0667473281772369,0.0489984763305867,0.0382523281773915,0.0729313077168884,0.536919971267773,0.0296853045166642,0.455649895860139,0.0706768526562019,0.302082852770152,0.0624206127084084,0.30699821447011,"Full Viable Region"
"26",7.86734693877551,2.80612244897959,-0.724489795918367,-3.07142857142857,0.333354382318502,0.244412471219601,0.188100805505541,0.184135250182675,0.232749714670723,0.215214332842075,0.101807614853408,0.124190940010405,0.315336719053846,0.210333279839128,0.138063494220606,0.139598724715092,0.0775253247047066,0.0577813698052765,0.0326576956010822,0.0215496076645363,0.351372045583158,0.278491662600073,0.238138116790477,0.228671775650258,0.102753085814953,0.0458086307543557,0.0556354239171837,0.0588883402920652,0.0850197056100358,0.0717088718391078,0.0415752765938574,0.0455188266007077,0.100604667647779,0.566104096989225,0.0291981383775257,0.459626804061675,0.0862931906521337,0.289908420358949,0.0599443101722702,0.30832619019308,"Full Viable Region"
"27",8.10204081632653,2.91836734693878,-0.673469387755102,-2.91428571428571,0.3390334155258,0.241968795428367,0.180700766192745,0.180321096305893,0.218562581525334,0.214940423907757,0.106531025832994,0.117201158833752,0.304014333210956,0.211064798082142,0.12955483996735,0.137377920573505,0.102017018877311,0.0590852596983775,0.0352298586826143,0.0347732017795556,0.374052497840643,0.272872792774593,0.23184669241814,0.22326427203828,0.116480338917891,0.0501065216953847,0.0676467899363165,0.0531312319378806,0.0834171140346722,0.0676820609493294,0.0518272039991493,0.046219489001707,0.120470834000466,0.557595997051133,0.0270283715206108,0.456909219336124,0.0741697403597513,0.287231792025738,0.0631199374721404,0.297522255139645,"Full Viable Region"
"28",8.33673469387755,3.03061224489796,-0.622448979591837,-2.75714285714286,0.340910816454454,0.25120422747399,0.187833148293228,0.184249468206394,0.207327576409388,0.212663915971677,0.105125687947464,0.112961648234042,0.306166449679667,0.222648955116504,0.128965151916022,0.140831899441688,0.0844753544894469,0.062041751830876,0.0421551192573739,0.0292445693622014,0.375655183229242,0.279759499831476,0.246701144670435,0.2276670369711,0.097213380778709,0.0447525634083616,0.0448136888066976,0.0328736510957943,0.073462708258353,0.0595040729562116,0.0409413156457049,0.0322073587154026,0.133583240045066,0.548238392863842,0.0385403115023137,0.463868143445667,0.082707460345764,0.292958836240692,0.0712878199723523,0.297211116440435,"Full Viable Region"
"29",8.57142857142857,3.14285714285714,-0.571428571428571,-2.6,0.357399963805364,0.250232474627677,0.199910088018436,0.17633606441481,0.206031807216627,0.214059024799189,0.119817965013281,0.110293490678634,0.32448992171162,0.218752711455656,0.135060147101694,0.129142654463204,0.0652541154146419,0.0531328382428803,0.0374302598309798,0.0316864077957318,0.390310005899109,0.281712237799698,0.264760028935179,0.223529474366417,0.113153546140594,0.0470577423986012,0.0799153724107903,0.0458344185702848,0.0688578522459915,0.0659083660099428,0.0556587426190612,0.0340412089194075,0.151368156588737,0.563431771021991,0.0361734498284875,0.464291499426866,0.0800921230051558,0.319728053031717,0.0660425737361767,0.286629555093444,"Full Viable Region"
