"","pka2.wk","pka2.st","pka2.pk.wk","pka2.pk.st","pka2.lo.wk","pka2.lo.st","pka1.wk","pka1.st","pka1.pk.wk","pka1.pk.st","pka1.lo.wk","pka1.lo.st","logA.wk","logA.st","logA.pk.wk","logA.pk.st","logA.lo.wk","logA.lo.st","Na.A.wk","Na.A.st","Na.A.pk.wk","Na.A.pk.st","Na.A.lo.wk","Na.A.lo.st"
"1",8.89189189189189,9.12162162162162,10.9594594594595,10.9594594594595,4.2972972972973,4.2972972972973,4.07487216946676,4.70964207450694,5.71402483564646,5.31409788166545,13.0902118334551,12.5675675675676,-1.62837837837838,-1.35810810810811,0.0270270270270272,0.0270270270270272,-2,-2,-7.83148283418554,-7.21617969320672,-6.10487582176772,-6.20113221329438,1.06718407596786,1.03108108108108
"2",19,12.5675675675676,10.2702702702703,10.2702702702703,7.28378378378378,7.28378378378378,9.40211833455077,8.2154857560263,5.85062089116143,6.52300949598247,13.2268078889701,12.5675675675676,0.5,0.331081081081081,-1.29054054054054,-1.29054054054054,-2,-2,-0.393791088385685,-1.63341855368882,-5.44079620160701,-6.20113221329438,1.2,1.03108108108108
