"","pka2.wk","pka2.st","pka2.pk.wk","pka2.pk.st","pka2.lo.wk","pka2.lo.st","pka1.wk","pka1.st","pka1.pk.wk","pka1.pk.st","pka1.lo.wk","pka1.lo.st","logA.wk","logA.st","logA.pk.wk","logA.pk.st","logA.lo.wk","logA.lo.st","Na.A.wk","Na.A.st","Na.A.pk.wk","Na.A.pk.st","Na.A.lo.wk","Na.A.lo.st"
"1",8.89189189189189,9.12162162162162,11.6486486486486,11.6486486486486,5.67567567567568,5.67567567567568,3.93827611395179,4.68955441928415,8.85573411249087,8.56081081081081,3.39189189189189,3.62162162162162,-1.69594594594595,-1.62837837837838,-0.75,-0.75,-2,-2,-8.16102994886779,-7.83148283418554,-6.28882395909423,-6.50332359386413,-8.69594594594595,-8.62837837837838
"2",19,17.3918918918919,9.58108108108108,9.58108108108108,7.05405405405405,7.05405405405405,12.5438276113952,9.22826880934989,5.44083272461651,5.62399561723886,13.2268078889701,12.9660336011687,0.5,0.5,0.128378378378379,0.128378378378379,-2,-2,0.665084002921841,-2.25321402483565,-6.02136596055515,-5.57361212563915,-8.69594594594595,-8.62837837837838
