"","pka1","pka2","logA","Na.A","p.pka1","p.pka2","p.logA","p.Na.A","s.pka1","s.pka2","s.logA","s.Na.A","sd.pka1","sd.pka2","sd.logA","sd.Na.A","l.pka1","h.pka1","l.pka2","h.pka2","l.logA","h.logA","l.Na.A","h.Na.A","region"
"25",7.63265306122449,10.3265306122449,-0.775510204081633,-4.00408163265306,0.338263383135064,0.373033331200776,0.323416651985125,0.259921154353985,0.257472684569262,0.236077254680933,0.249134711608251,0.25376482341532,0.0533848345104734,0.0498073041236653,0.0686542832744993,0.050380116731252,0.0807906985658021,0.595736067704326,0.136956076519843,0.609110585881709,0.0742819403768746,0.572551363593376,0.00615633093866536,0.513685977769305,"Full Viable Region"
"26",7.86734693877551,10.6734693877551,-0.724489795918367,-3.79591836734694,0.343131256866362,0.364837673498185,0.296003226741878,0.269700806383706,0.245025711309184,0.23477797704151,0.24242511899331,0.250090491089675,0.0444188475811352,0.0455446106098015,0.0609864428370889,0.0420309856687621,0.0981055455571786,0.588156968175546,0.130059696456674,0.599615650539695,0.0535781077485687,0.538428345735188,0.0196103152940308,0.519791297473381,"Full Viable Region"
"27",8.10204081632653,11.0204081632653,-0.673469387755102,-3.58775510204082,0.352566863361018,0.368116606967135,0.274402372431057,0.271111097746272,0.24524853678467,0.224892773485006,0.228331822648664,0.25047191274529,0.0467710030198657,0.0406806074548481,0.0589500539721791,0.0444350498635475,0.107318326576347,0.597815400145688,0.14322383348213,0.593009380452141,0.0460705497823924,0.502734195079721,0.0206391850009824,0.521583010491562,"Full Viable Region"
"28",8.33673469387755,11.3673469387755,-0.622448979591837,-3.37959183673469,0.369010423983627,0.387722945142803,0.248822635933745,0.254819639397448,0.233133834180061,0.220193917109816,0.225276385793758,0.248414239850264,0.0394467127680116,0.0381807262616691,0.0496148183524897,0.0400580620004272,0.135876589803566,0.602144258163688,0.167529028032987,0.607916862252619,0.0235462501399874,0.474099021727503,0.00640539954718375,0.503233879247711,"Full Viable Region"
"29",8.57142857142857,11.7142857142857,-0.571428571428571,-3.17142857142857,0.383145370521313,0.40930525300075,0.257378261732456,0.26362612376273,0.229321160521447,0.21382244970462,0.248663115720883,0.252396139993403,0.0487316600699226,0.0444160083848643,0.0770557338223274,0.0573967833629159,0.153824209999866,0.61246653104276,0.19548280329613,0.62312770270537,0.00871514601157325,0.50604137745334,0.011229983769327,0.516022263756133,"Full Viable Region"
"30",8.80612244897959,12.0612244897959,-0.520408163265306,-2.96326530612245,0.381009503921465,0.406280307637854,0.269698036253702,0.256645407318368,0.225681029949519,0.197209514212096,0.24917604834305,0.244585760906566,0.0443222926655592,0.0351466151041766,0.0681529517263076,0.0459540814893252,0.155328473971946,0.606690533870985,0.209070793425758,0.603489821849951,0.0205219879106519,0.518874084596751,0.0120596464118016,0.501231168224934,"Full Viable Region"
"31",9.04081632653061,12.4081632653061,-0.469387755102041,-2.75510204081633,0.367031217635204,0.400072163657386,0.315265961752299,0.249883319875262,0.22486490014736,0.195491553792749,0.250321006450444,0.246633880462028,0.044457861459363,0.036470638856545,0.0562196539448954,0.0530202379526683,0.142166317487844,0.591896117782564,0.204580609864637,0.595563717450135,0.064944955301855,0.565586968202742,0.0032494394132333,0.49651720033729,"Full Viable Region"
"32",9.27551020408163,12.7551020408163,-0.418367346938775,-2.5469387755102,0.368019054102218,0.388818342089357,0.267796793346191,0.252074340201267,0.21302915149489,0.1960591476936,0.231110675920231,0.24210585668126,0.0414825852083213,0.0330656242172631,0.0575915578529655,0.0415152359277582,0.154989902607328,0.581048205597108,0.192759194395757,0.584877489782957,0.0366861174259607,0.498907469266422,0.0099684835200062,0.494180196882527,"Full Viable Region"
"33",9.51020408163265,13.1020408163265,-0.36734693877551,-2.33877551020408,0.364632444440306,0.394271854516962,0.27470934225894,0.238544160995488,0.212408660871295,0.190473395188691,0.227518896084732,0.235431689798214,0.0430339619369693,0.0351885461208848,0.0632908123150872,0.0510239610419265,0.152223783569011,0.5770411053116,0.203798459328271,0.584745249705652,0.0471904461742079,0.502228238343672,0.0031124711972742,0.473975850793702,"Full Viable Region"
"34",9.74489795918367,13.4489795918367,-0.316326530612245,-2.13061224489796,0.354134068614764,0.369992392839686,0.269675403284735,0.240659042165132,0.209448343072475,0.189387204505994,0.222660281461978,0.235527736595852,0.035645746434863,0.0298638494252076,0.0542323358461761,0.0378939403223292,0.144685725542289,0.563582411687239,0.180605188333692,0.55937959734568,0.0470151218227579,0.492335684746713,0.0051313055692794,0.476186778760984,"Full Viable Region"
