"","pka2.wk","pka2.st","pka2.pk.wk","pka2.pk.st","pka2.lo.wk","pka2.lo.st","pka1.wk","pka1.st","pka1.pk.wk","pka1.pk.st","pka1.lo.wk","pka1.lo.st","logA.wk","logA.st","logA.pk.wk","logA.pk.st","logA.lo.wk","logA.lo.st","Na.A.wk","Na.A.st","Na.A.pk.wk","Na.A.pk.st","Na.A.lo.wk","Na.A.lo.st"
"1",10.2702702702703,11.1891891891892,17.3918918918919,17.3918918918919,4.98648648648649,4.98648648648649,5.59605551497443,6.00584368151936,6.30387143900657,6.32249817384953,10.0788897005113,11.072315558802,-0.095945945945946,0.272972972972973,0.443243243243243,0.471621621621622,-1.6,-1.6,-6.53540905770635,-3.2991234477721,-1.49057706355004,-2.76351351351351,0.0789262235208179,0.0216581446311181
"2",18.5405405405405,18.0810810810811,17.8513513513514,17.8513513513514,6.82432432432432,6.82432432432432,7.60153396639883,6.85025566106647,6.30387143900657,6.32249817384953,10.1968590211833,10.5445580715851,0.5,0.5,0.5,0.301351351351351,-1.57162162162162,-1.54324324324324,-0.145288531775019,-2.76351351351351,-2.83586559532506,-2.76351351351351,0.919731555880204,0.503707085463843
